,merchantnum_amount_sum_3,merchantnum_amount_week_diff_sum_3,cardnum_amount_sum_3,cardnum_amount_week_diff_sum_3,newmerch_30,newmerch_15,cardnum_merchantnum_30,cardnum_merchantnum_15,cardnum_zip_30,cardnum_state_30,Fraud
2113,110.1,-329.07921764345065,110.1,-329.07921764345065,0,0,1,1,1,1,0
2114,56.0,-383.1792176434506,297.0,-562.2943038358188,1,1,5,4,5,5,0
2115,3116.4,1452.1346516519766,4896.36,3232.094651651977,0,0,8,7,6,5,0
2116,298.65,-579.7084352869012,4121.509999999998,1283.6126452413866,1,0,20,13,18,14,0
2117,57.75,-381.4292176434506,226.68,-982.2111342831224,3,2,25,17,23,10,0
2118,57.56,-381.6192176434506,719.51,-489.3811342831224,1,0,7,4,6,3,0
2119,308.52,-954.6943936067372,31.4,-407.7792176434505,0,0,1,1,1,1,0
2120,769.6,330.42078235654935,769.6,330.42078235654935,1,0,5,2,6,3,0
2121,730.0,290.8207823565494,730.0,290.8207823565494,1,1,4,4,4,3,0
2122,135.0,-304.1792176434506,135.0,-304.1792176434506,0,0,4,1,3,2,0
2123,14595.0,12911.670520200894,22232.63,15610.82773448044,5,2,32,18,32,16,0
2124,1429.01,989.8307823565493,1566.01,286.60060997181273,0,0,2,2,3,2,0
2125,8381.130000000001,-2553.3387811201064,292.67,-1336.3362204754908,0,0,6,5,6,6,0
2126,81.91,-357.26921764345065,81.91,-357.26921764345065,1,0,3,0,2,1,0
2127,344.98,-533.3784352869012,311.83,-566.5284352869013,0,0,2,2,2,2,0
2128,2589.580000000001,1291.1064785207307,2363.76,1924.5807823565494,0,0,5,2,5,3,0
2129,99.95,-339.2292176434506,856.06,-1193.0613066678593,6,3,40,30,36,14,0
2130,91.41,-347.76921764345065,1863.57,-1063.9097419547602,0,0,9,6,11,7,0
2131,869.95,-794.3153483480232,1668.08,-874.5437836349248,1,0,9,6,8,6,0
2132,1000.03,-7229.990346519068,2361.86,-5431.850263905249,3,0,26,18,25,13,0
2133,952.53,-1150.914565991474,1750.66,-1231.1430012783753,1,0,9,6,8,6,0
2134,263.97,-175.2092176434506,1432.34,-215.73035192657292,4,1,26,12,23,12,0
2135,849.0,409.8207823565494,23081.63,16020.648516836989,5,2,33,19,33,16,0
2136,21.9,-417.2792176434505,42.78,-816.514303835819,1,1,4,3,2,1,0
2137,173.82,-265.35921764345056,291.82,-532.2151759632866,0,0,2,2,1,2,0
2138,548.0,-311.294303835819,267.98,-591.3143038358189,1,0,8,4,8,6,0
2139,29.99,-409.1892176434506,29.99,-409.1892176434506,0,0,3,1,2,2,0
2140,719.42,-598.1176529303517,455.74,-368.29517596328657,1,1,7,4,7,7,0
2141,427.18,-1310.4727391227202,1118.04,-1039.7278253150882,1,1,10,8,9,9,0
2142,697.9399999999998,-126.09517596328656,876.56,-752.4462204754909,4,2,15,8,16,13,0
2143,250.26,-2346.687042958539,1250.39,-888.3136938640064,0,0,14,11,12,7,0
2144,4415.97,1838.087088492543,97.95,-341.2292176434506,0,0,1,1,1,1,0
2145,99.0,-340.1792176434506,99.0,-340.1792176434506,0,0,1,1,1,1,0
2146,487.0,47.82078235654939,786.15,-842.8562204754908,4,2,10,5,9,6,0
2147,163.0,-276.17921764345056,163.0,-276.17921764345056,1,1,18,11,16,13,0
2148,850.0,410.8207823565494,982.57,-261.58026215565485,3,3,14,11,11,7,0
2149,943.84,-2679.964267819735,947.56,123.52482403671354,0,0,11,6,10,8,0
2150,100.0,-339.1792176434506,151.68,-707.614303835819,2,1,3,2,3,1,0
2151,45.43,-1253.0435214792697,1122.53,-1474.417042958539,1,1,10,9,10,9,0
2152,723.64,-1033.0768705738024,524.2,-1983.164655762392,3,2,9,5,8,6,0
2153,200.0,-239.17921764345058,200.0,-239.17921764345058,2,1,6,3,5,3,0
2154,1016.7099999999997,-7652.48956416252,2378.54,-5854.3494815487,3,0,26,18,25,13,0
2155,1084.89,-1457.7337836349245,1883.02,-1537.962218921826,1,0,9,6,8,6,0
2156,5.82,-433.3592176434506,5.82,-433.3592176434506,0,0,5,2,5,4,0
2157,1725.85,462.63560639326295,138.5,-1124.714393606737,1,1,9,7,8,7,0
2158,862.0699999999998,-1222.310434540392,624.8,-234.494303835819,0,0,1,1,1,1,0
2159,219.9,-658.4584352869012,59.98,-379.1992176434506,0,0,2,1,2,2,0
2160,653.0,213.82078235654942,653.0,213.82078235654942,0,0,2,0,2,2,0
2161,80.0,-779.2943038358189,29.0,-410.1792176434506,0,0,1,1,1,1,0
2162,774.0,334.8207823565494,1630.06,-858.2405243113099,6,3,41,31,37,14,0
2163,31.91,-407.26921764345065,1076.99,-167.16026215565486,7,2,16,4,13,8,0
2164,1007.03,-1150.737825315089,760.13,-977.5227391227202,0,0,3,3,3,3,0
2165,695.0,255.82078235654942,2214.37,934.9606099718126,2,1,6,4,5,6,0
2166,13.99,-425.1892176434506,13.99,-425.1892176434506,2,0,4,2,4,3,0
2167,439.51,0.3307823565493777,1222.99,-406.0162204754908,0,0,8,4,6,5,0
2168,1297.81,-1299.1370429585393,1654.29,-29.03947979910552,0,0,12,12,12,9,0
2169,16.24,-422.9392176434506,16.24,-422.9392176434506,0,0,4,4,3,1,0
2170,1009.7,-1513.8596521838424,1270.16,-1765.9662606019895,1,1,11,10,11,10,0
2171,118.99,-320.1892176434506,275.44,-583.854303835819,0,0,2,2,2,2,0
2172,963.03,-2349.3057002745963,842.23,-822.0353483480233,4,2,14,8,13,9,0
2173,2475.92,1651.8848240367133,1528.41,265.19560639326284,0,0,3,3,2,3,0
2174,358.0,-959.537652930352,954.75,-747.6436112501876,2,1,7,4,8,6,0
2175,1423.49,-660.8904345403918,1043.56,-1095.1436938640063,1,0,16,11,15,11,0
2176,4472.1500000000015,1455.0878708490925,2144.94,1266.5815647130992,0,0,1,1,1,1,0
2177,1193.5,754.3207823565493,1193.5,754.3207823565493,0,0,2,2,2,2,0
2178,2074.31,-468.31378363492456,399.92,-459.37430383581903,2,0,8,4,8,7,0
2179,4592.3,1136.0586532056418,1919.1,639.6906099718127,0,0,2,2,2,2,0
2180,1483.25,-200.07947979910548,412.34,-26.83921764345064,0,0,9,3,8,5,0
2181,4781.6500000000015,886.2294355621913,189.35,-249.82921764345062,0,0,1,1,2,1,0
2182,545.22,106.04078235654941,865.22,41.18482403671351,0,0,4,4,4,4,0
2183,47.34,-391.8392176434505,1316.76,-821.9436938640064,1,1,5,5,5,4,0
2184,62.9,-376.2792176434505,62.9,-376.2792176434505,0,0,4,3,4,3,0
2185,1225.0,785.8207823565493,1390.39,512.0315647130989,2,2,5,4,4,4,0
2186,1078.15,-8030.228781805969,2439.98,-6232.088699192151,3,0,26,18,25,13,0
2187,27.85,-411.32921764345065,27.85,-411.32921764345065,0,0,1,1,1,1,0
2188,781.93,342.7507823565493,5760.870000000001,3272.5694756886896,2,2,18,16,18,8,0
2189,40.0,-399.1792176434506,1290.39,-1287.492911507457,1,1,15,12,13,8,0
2190,22.45,-416.7292176434506,219.78,-639.514303835819,0,0,2,2,2,1,0
2191,131.82,-307.3592176434506,541.77,-317.524303835819,2,2,14,10,14,10,0
2192,2090.79,1651.6107823565494,2090.79,1651.6107823565494,2,0,6,1,5,4,0
2193,815.5,376.3207823565494,3293.25,1208.8695654596086,3,3,12,10,11,5,0
2194,64.0,-375.1792176434506,95.4,-782.9584352869012,0,0,2,2,2,2,0
2195,1063.5,-1899.2388698272928,1670.21,-1295.3980048569247,1,0,7,4,5,5,0
2196,590.4300000000002,-2317.985610503678,207.97,-1000.9211342831225,0,0,2,2,2,2,0
2197,144.9,-294.27921764345064,307.9,-570.4584352869012,2,2,19,12,17,13,0
2198,730.0,-1026.7168705738022,340.0,-538.3584352869011,0,0,1,1,1,1,0
2199,73.24,-786.0543038358189,226.02,-652.3384352869012,0,0,3,3,2,1,0
2200,695.0,255.82078235654942,695.0,255.82078235654942,0,0,1,1,2,2,0
2201,224.5,-3689.98469588889,385.13,-913.3435214792696,0,0,10,7,10,7,0
2202,1320.42,881.2407823565495,2974.71,852.201302557444,0,0,13,13,13,10,0
2203,2270.39,-253.16965218384232,861.87,37.83482403671349,0,0,2,2,2,2,0
2204,31.84,-846.5184352869012,15.6,-423.57921764345065,0,0,2,2,2,2,0
2205,5193.4000000000015,858.8002179187407,411.75,-27.42921764345061,0,0,2,2,2,2,0
2206,1638.5,760.1415647130989,445.0,5.820782356549389,0,0,1,1,1,1,0
2207,567.0,127.82078235654942,567.0,127.82078235654942,0,0,1,0,1,1,0
2208,1346.41,487.115696164181,2057.93,-869.5497419547604,6,3,41,31,37,14,0
2209,925.0,-1270.896088217253,535.0,-782.5376529303519,0,0,1,1,1,1,0
2210,737.05,297.8707823565493,737.05,297.8707823565493,0,0,7,1,7,4,0
2211,290.0,-149.17921764345058,290.0,-149.17921764345058,2,0,3,1,4,3,0
2212,83.9,-355.27921764345064,220.4,-638.894303835819,0,0,5,5,5,4,0
2213,149.0,-290.1792176434506,149.0,-290.1792176434506,0,0,3,1,3,3,0
2214,2829.0,1950.6415647130991,4682.940000000001,2945.2872608772805,1,1,13,13,13,10,0
2215,92.9,-346.27921764345064,92.9,-346.27921764345064,0,0,1,1,1,1,0
2216,1188.55,-8359.00799944942,2550.38,-6560.8679168356,3,0,26,18,25,13,0
2217,1938.89,1499.7107823565493,1938.89,1499.7107823565493,1,1,6,4,6,4,0
2218,115.72,-1163.6893900281873,950.95,-767.6386076716377,1,1,7,5,6,3,0
2219,154.0,-285.1792176434506,154.0,-285.1792176434506,1,1,3,1,3,3,0
2220,1212.23,-8774.50721709287,2574.06,-6976.367134479052,3,0,26,18,25,13,0
2221,456.15,16.970782356549364,456.15,16.970782356549364,0,0,5,4,4,2,0
2222,143.52,-295.65921764345063,143.52,-295.65921764345063,0,0,4,4,4,4,0
2223,1827.11,-8598.806434736322,3188.94,-6800.666352122503,3,0,26,18,25,13,0
2224,1708.88,1269.7007823565496,2785.87,1102.540520200895,7,2,17,5,14,8,0
2225,874.09,434.91078235654936,1285.84,407.4815647130988,0,0,3,3,3,3,0
2226,372.22,-66.9592176434506,3460.7,-1076.721830979169,0,0,14,12,14,11,0
2227,1020.83,581.6507823565494,3078.76,-287.89895959821115,6,3,42,32,38,14,0
2228,1937.51,-8927.585652379772,3299.34,-7129.445569765953,3,0,26,18,25,13,0
2229,318.3300000000001,-980.1435214792696,318.3300000000001,-980.1435214792696,1,1,5,3,5,3,0
2230,155.92000000000004,-722.4384352869013,877.23,-1226.2145659914736,4,2,15,9,14,9,0
2231,3895.04,143.52508208195297,314.53,-563.8284352869013,1,1,7,6,7,5,0
2232,358.12,-1344.2736112501875,49.6,-389.57921764345065,0,0,2,2,2,2,0
2233,210.63,-648.664303835819,210.63,-648.664303835819,0,0,1,1,1,1,0
2234,779.87,-98.48843528690122,180.8,-678.494303835819,0,0,4,4,4,4,0
2235,73.74000000000002,-785.5543038358189,1317.4399999999996,-2157.8654782454405,1,1,12,11,12,10,0
2236,144.43,-679.6051759632866,99.99,-339.1892176434506,0,0,2,2,2,2,0
2237,750.0,-1445.896088217253,150.0,-289.1792176434506,2,0,7,2,7,4,0
2238,116.27,-762.0884352869011,116.27,-762.0884352869011,2,0,4,2,4,3,0
2239,2047.9100000000005,-9256.36487002322,3409.74,-7458.224787409405,3,0,26,18,25,13,0
2240,610.96,171.78078235654942,610.96,171.78078235654942,2,0,4,1,4,4,0
2241,208.31000000000003,-1071.0993900281874,186.96,-1515.4336112501876,1,1,10,8,9,8,0
2242,18.36,-420.8192176434506,308.36,-550.934303835819,1,1,5,4,6,4,0
2243,831.2199999999998,-1640.8855278898595,1081.2199999999998,-1830.0647455333103,1,0,7,3,7,5,0
2244,2.14,-356.5774506086609,2.14,-356.5774506086609,1,0,4,3,4,4,0
2245,3562.5,1924.373159363152,1428.67,210.6582455555201,3,3,14,11,11,7,0
2246,445.59,86.87254939133908,445.59,86.87254939133908,2,1,6,3,5,3,0
2247,1892.6,1533.8825493913391,4233.03,3454.19746319897,0,0,7,3,8,4,0
2248,379.57,20.852549391339096,2734.53,676.2880731707835,1,0,14,8,15,10,0
2249,1001.76,-1495.6611444726673,1226.48,447.64746319897074,0,0,11,5,10,6,0
2250,911.5,552.7825493913391,1219.4,-17.675885895562146,2,2,18,13,16,13,0
2251,14.12,-344.5974506086609,14.12,-344.5974506086609,0,0,6,4,6,6,0
2252,5257.5,4478.667463198971,5257.5,4478.667463198971,5,4,16,7,15,9,0
2253,414.12,55.402549391339114,414.12,55.402549391339114,0,0,4,4,4,3,0
2254,455.55,-1602.6919268292165,784.73,-1311.640189731381,0,0,4,4,4,3,0
2255,1983.82,307.56489646098737,2813.65,-543.0654483084863,0,0,14,12,14,11,0
2256,666.0,307.2825493913391,666.0,307.2825493913391,0,0,2,1,2,2,0
2257,16025.0,14367.809027912068,1524.0,1165.2825493913392,1,1,3,2,3,3,0
2258,490.42,-1926.5393774378774,164.78,-1034.1676229933976,0,0,7,3,7,7,0
2259,1871.82,1513.1025493913392,2482.78,1684.8833317478884,2,0,4,2,4,4,0
2260,1252.47,-385.6568406368483,66.2,-292.5174506086609,0,0,4,2,4,4,0
2261,2287.6800000000007,-209.7411444726672,1301.39,503.49333174788865,0,0,2,2,2,2,0
2262,908.0,549.2825493913391,6426.35,4349.043941719701,3,3,19,17,19,9,0
2263,16241.14,14225.231577303408,1641.14,404.06411410443803,0,0,3,2,3,3,0
2264,323.17,-455.66253680102926,4937.410000000002,2841.0398102686186,1,1,14,14,13,10,0
2265,699.99,341.2725493913391,699.99,341.2725493913391,1,0,8,4,7,5,0
2266,1980.0,-59.17779537813442,1450.95,-626.3560582802987,1,1,8,6,7,4,0
2267,2487.0200000000004,-369.11859508132807,292.24,-505.65666825211133,0,0,2,2,2,2,0
2268,60.0,-298.7174506086609,255.0,-542.8966682521116,0,0,3,3,2,3,0
2269,654.61,-143.28666825211158,124.95,-233.76745060866088,0,0,2,2,2,2,0
2270,1928.01,308.94729081423384,506.16,-272.6725368010293,1,0,4,1,4,3,0
2271,1676.6,878.7033317478885,440.01,81.2925493913391,0,0,8,3,9,6,0
2272,200.44,-158.2774506086609,200.44,-158.2774506086609,3,2,5,2,4,2,0
2273,1487.4,-1029.0852759237498,467.99,109.27254939133913,0,0,2,1,2,2,0
2274,247.0,-550.8966682521116,247.0,-550.8966682521116,0,0,9,4,8,7,0
2275,4.3,-354.4174506086609,4.3,-354.4174506086609,0,0,1,1,0,1,0
2276,260.76,-97.9574506086609,260.76,-97.9574506086609,3,1,6,2,6,5,0
2277,7102.35,2409.03276731008,3828.05,2189.923159363152,0,0,2,2,2,2,0
2278,6938.3200000000015,-2815.4423984494238,712.36,-2205.176230665036,4,0,15,7,19,13,0
2279,345.63,-452.2666682521115,600.0999999999998,-1018.962709185766,1,1,18,11,19,10,0
2280,7477.48,-2634.999849058085,976.06,-241.95175444447992,0,0,3,3,4,4,0
2281,1084.0,-1691.6768280465385,1127.65,348.8174631989708,1,0,6,2,6,5,0
2282,16243.65,13869.024126694749,2096.9100000000008,1299.0133317478885,0,0,7,5,7,6,0
2283,390.8,32.082549391339114,390.8,32.082549391339114,0,0,1,1,1,1,0
2284,6088.18,2750.5286831425965,2933.0,2135.1033317478887,2,2,25,18,22,12,0
2285,8.31,-350.4074506086609,8.31,-350.4074506086609,2,1,3,1,2,1,0
2286,3223.69,1566.4990279120693,742.87,-475.1417544444799,2,0,9,3,9,8,0
2287,1050.0500000000004,-1447.3711444726673,30.0,-328.7174506086609,0,0,2,1,2,2,0
2288,387.84,29.122549391339078,1678.2299999999998,-1258.3703621161178,1,1,15,12,13,8,0
2289,1469.58,1110.8625493913394,1469.58,1110.8625493913394,1,1,8,7,8,4,0
2290,1120.28,-2014.1142786551995,36.28,-322.43745060866087,0,0,1,1,1,1,0
2291,791.78,433.06254939133913,791.78,433.06254939133913,3,1,6,3,6,3,0
2292,47.97,-310.74745060866087,47.97,-310.74745060866087,0,0,4,2,3,2,0
2293,395.0,36.2825493913391,458.56,-320.27253680102933,2,2,6,5,5,4,0
2294,400.0,41.2825493913391,400.0,41.2825493913391,1,1,1,1,1,1,0
2295,954.54,156.64333174788842,954.54,156.64333174788842,0,0,5,1,5,2,0
2296,648.89,290.1725493913391,741.71,-37.1225368010293,1,0,10,8,10,4,0
2297,22.87,-755.9625368010292,22.87,-755.9625368010292,1,0,2,1,2,2,0
2298,509.48,-207.95490121732186,121.64,-237.07745060866088,0,0,7,3,6,3,0
2299,63.3,-295.4174506086609,63.3,-295.4174506086609,0,0,1,1,1,1,0
2300,750.0,-28.83253680102928,881.06,102.22746319897068,0,0,3,3,3,3,0
2301,461.64,102.92254939133907,1954.72,755.7723770066024,2,2,9,7,8,5,0
2302,43.0,-315.7174506086609,43.0,-315.7174506086609,5,3,5,3,5,3,0
2303,464.44,105.72254939133909,464.44,105.72254939133909,0,0,6,4,7,4,0
2304,22.4,-336.31745060866086,22.4,-336.31745060866086,0,0,4,1,4,3,0
2305,321.1,-37.61745060866088,747.6700000000002,-31.16253680102927,1,1,4,4,4,4,0
2306,125.0,-233.7174506086609,843.1,45.203331747888505,0,0,3,1,3,3,0
2307,245.0,-113.71745060866091,245.0,-113.71745060866091,1,1,1,1,1,1,0
2308,331.98,-465.9166682521116,160.66,-198.0574506086609,1,1,5,4,5,4,0
2309,456.0,97.28254939133909,1296.5,-780.8060582802988,0,0,13,9,13,9,0
2310,813.89,455.1725493913391,902.89,124.05746319897072,0,0,2,2,2,2,0
2311,782.95,424.2325493913392,782.95,424.2325493913392,1,1,7,3,6,7,0
2312,31.05,-327.6674506086609,772.76,-364.7899874096902,1,0,11,9,10,4,0
2313,20.5,-338.2174506086609,20.5,-338.2174506086609,3,0,9,4,9,7,0
2314,26.49,-1111.0599874096902,3.62,-355.0974506086609,0,0,7,4,6,5,0
2315,1771.16,1412.442549391339,4584.81,869.3771010828527,0,0,15,13,15,11,0
2316,2016.8,-18.172554147673512,1627.94,830.0433317478886,1,1,7,5,7,6,0
2317,50.0,-308.7174506086609,70.5,-646.9349012173218,4,1,10,5,10,7,0
2318,7497.73,-2973.467299666745,732.61,-2543.6436812736965,4,0,15,7,19,13,0
2319,303.6,-55.11745060866088,809.76,-327.7899874096902,1,0,5,2,5,4,0
2320,175.0,-183.7174506086609,175.0,-183.7174506086609,0,0,7,1,6,7,0
2321,592.28,-564.3341188607724,1222.71,-354.0192050531408,0,0,3,3,4,4,0
2322,394.0,35.2825493913391,708.53,-528.5458858955623,1,1,7,5,7,5,0
2323,752.18,393.4625493913391,1974.89,39.443344338198244,0,0,4,4,5,5,0
2324,317.87,-40.847450608660886,317.87,-40.847450608660886,1,0,6,1,5,3,0
2325,6532.0700000000015,2835.701232533936,665.0999999999998,-533.8476229933976,0,0,5,5,6,4,0
2326,180.29,-178.42745060866088,1476.79,-959.2335088889597,0,0,13,9,13,9,0
2327,8066.22,-2763.6947502754065,737.49,-60.4066682521115,0,0,6,6,6,6,0
2328,595.0,236.2825493913391,595.0,236.2825493913391,2,2,3,3,3,2,0
2329,34.95,-323.7674506086609,63.95,-733.9466682521115,0,0,2,2,2,2,0
2330,4378.8200000000015,2721.629027912069,2107.57,450.3790279120695,1,1,6,4,6,4,0
2331,402.0,43.2825493913391,855.04,76.20746319897074,2,1,5,4,6,3,0
2332,112.49,-246.2274506086609,3060.73,105.0655064327999,6,3,41,31,37,14,0
2333,372.0,13.282549391339106,372.0,13.282549391339106,1,1,1,1,1,1,0
2334,516.88,-559.2723518259827,7.4,-351.31745060866086,2,2,8,5,7,4,0
2335,400.0,-317.4349012173218,400.0,-317.4349012173218,1,1,1,1,1,1,0
2336,60.0,-298.7174506086609,60.0,-298.7174506086609,1,1,2,2,2,2,0
2337,100.0,-258.7174506086609,458.0,-1218.2551035390131,3,2,8,5,9,6,0
2338,649.5,290.7825493913391,2820.59,724.2198102686191,1,1,14,14,14,10,0
2339,1460.43,662.5333317478885,1460.43,662.5333317478885,0,0,6,4,4,5,0
2340,172.67000000000004,-606.1625368010293,268.39,-529.5066682521115,0,0,3,2,3,3,0
2341,1234.79,517.3550987826782,1358.66,-137.6074380183511,1,0,11,9,10,4,0
2342,2113.67,1396.2350987826778,2020.74,-1274.5778127247784,1,1,15,12,13,8,0
2343,1893.75,656.674114104438,226.87,-551.9625368010293,11,1,24,10,23,15,0
2344,81.56,-277.1574506086609,81.56,-277.1574506086609,2,2,6,5,6,5,0
2345,139.85,-658.0466682521115,2130.69,1332.7933317478885,2,0,7,2,6,5,0
2346,168.83,-189.88745060866088,343.8300000000001,-373.60490121732175,0,0,7,2,6,7,0
2347,39.15,-319.56745060866086,876.63,-1162.5477953781344,1,0,8,6,7,7,0
2348,149.0,-209.7174506086609,149.0,-209.7174506086609,0,0,5,2,5,5,0
2349,814.11,455.3925493913391,1104.11,306.2133317478885,1,1,5,5,5,4,0
2350,325.0,-33.7174506086609,325.0,-33.7174506086609,1,1,4,2,4,4,0
2351,227.2,-131.5174506086609,227.2,-131.5174506086609,2,1,2,1,2,2,0
2352,700.0,341.2825493913391,700.0,341.2825493913391,0,0,2,2,2,1,0
2353,339.61,-817.0041188607726,2183.05,544.9231593631519,0,0,15,9,14,10,0
2354,8203.54,-2985.092200884068,1356.72,-239.07333650422302,2,2,19,14,17,14,0
2355,29.34,-329.37745060866087,194.12,-1363.5450736020587,0,0,7,4,7,7,0
2356,10.0,-348.7174506086609,359.0,-419.8325368010293,2,1,4,2,4,3,0
2357,365.0,-413.8325368010293,320.0,-38.7174506086609,0,0,1,1,1,1,0
2358,2649.840000000001,-565.0160456899889,162.82,-195.89745060866088,0,0,1,1,1,1,0
2359,424.0,65.2825493913391,913.6,-285.34762299339764,2,1,12,6,10,4,0
2360,1222.0,863.2825493913391,2788.01,1149.8831593631517,0,0,3,3,4,3,0
2361,164.65,-194.0674506086609,1481.41,-1016.0111444726672,1,1,6,6,6,5,0
2362,165.0,-193.7174506086609,1208.56,-1288.8611444726669,1,0,17,9,16,12,0
2363,360.6,-838.3476229933976,21052.21,15556.79085782751,4,1,33,18,33,17,0
2364,6281.51,5922.792549391339,27333.72,21479.583407218848,5,2,34,19,34,18,0
2365,8730.68,-2816.6696514927285,3347.73,892.6423596599582,1,1,14,14,14,10,0
2366,362.0,3.282549391339103,362.0,3.282549391339103,1,1,2,2,2,2,0
2367,259.08,-99.63745060866093,836.74,-381.27175444448,0,0,4,3,4,3,0
2368,560.28,-874.5898024346435,661.99,-556.0217544444799,1,0,13,5,11,9,0
2369,248.0,-469.4349012173218,836.32,-820.8709720879305,2,0,15,7,16,10,0
2370,254.53,-543.3666682521115,17.2,-341.5174506086609,0,0,2,1,3,2,0
2371,1442.42,-554.4242912455094,3537.68,723.8749090512973,1,1,14,14,14,10,0
2372,265.72,-890.8941188607722,431.77,-1187.2927091857664,1,1,27,14,22,13,0
2373,150.0,-208.7174506086609,150.0,-208.7174506086609,2,1,3,1,3,3,0
2374,1859.35,1500.6325493913391,1930.99,1133.0933317478884,1,1,6,6,6,5,0
2375,129.06,-229.6574506086609,129.06,-229.6574506086609,0,0,1,1,1,1,0
2376,350.0,-367.4349012173218,1129.54,-27.074118860772447,0,0,6,2,6,3,0
2377,4780.450000000002,1206.8765037013507,4085.33,2527.6649263979416,2,2,9,7,8,5,0
2378,200.44,-158.2774506086609,400.88,-316.5549012173218,3,2,5,2,4,2,0
2379,18.72,-339.99745060866087,1500.13,-1356.0085950813282,2,2,7,7,7,6,0
2380,295.34,-63.377450608660915,1336.38,557.5474631989707,2,1,10,8,9,9,0
2381,156.11,-202.60745060866088,791.77,-426.2417544444799,3,2,14,8,15,13,0
2382,1900.7,1102.8033317478883,1861.0,1502.2825493913392,1,1,4,4,4,2,0
2383,209.97,-148.7474506086609,436.84,-700.7099874096901,11,1,25,11,23,15,0
2384,1290.0,572.5650987826782,1125.0,766.2825493913391,0,0,1,1,1,1,0
2385,8915.41,-2990.6571021013892,969.46,-1485.627640340042,0,0,5,5,5,4,0
2386,793.58,-1264.6619268292168,616.4,-101.0349012173218,0,0,6,4,7,4,0
2387,335.0,-23.717450608660894,1126.77,-449.9592050531408,3,2,15,9,16,13,0
2388,542.0,183.2825493913391,3330.01,1333.1657087544909,0,0,4,4,5,4,0
2389,350.0,-8.717450608660897,1645.0,847.1033317478884,4,2,17,13,17,9,0
2390,157.62,-640.2766682521113,567.5699999999998,-650.4417544444799,2,2,13,10,13,10,0
2391,2165.89,-789.7744935672001,5452.89,1378.7396504741919,0,0,16,14,16,11,0
2392,200.0,-158.7174506086609,5137.410000000002,2682.3223596599587,1,1,15,15,14,10,0
2393,150.0,-208.7174506086609,209.45,-569.3825368010292,0,0,2,2,2,2,0
2394,88.87,-1148.205885895562,778.9699999999998,-1317.400189731381,2,2,4,4,3,1,0
2395,113.73,-1482.0633365042231,803.8299999999998,-1651.2576403400421,2,2,4,4,3,1,0
2396,102.83,-255.88745060866088,121.39,-676.5066682521115,5,4,13,8,12,5,0
2397,271.87,-865.6799874096903,5552.09,1119.222199865531,0,0,17,15,17,12,0
2398,21.88,-336.8374506086609,898.51,-1499.3852459867953,1,0,9,7,8,7,0
2399,56.0,-302.7174506086609,899.1,-257.5141188607724,0,0,3,1,3,3,0
2400,637.44,-141.39253680102922,2165.26,1008.6458811392278,1,1,8,6,8,7,0
2401,696.58,-82.25253680102924,2437.37,780.1790279120697,7,2,17,5,14,8,0
2402,1419.67,-2073.4417292638605,1032.0,-2602.971131882357,4,0,15,7,19,13,0
2403,332.0,-26.717450608660894,3149.58,690.287118429497,2,2,11,5,9,5,0
2404,313.9,-44.81745060866092,313.9,-44.81745060866092,1,0,8,4,6,6,0
2405,120.0,-597.4349012173218,120.0,-597.4349012173218,1,1,2,2,2,2,0
2406,1258.31,-379.8168406368482,1050.0,691.2825493913391,0,0,6,5,5,4,0
2407,552.4300000000002,-226.40253680102927,3559.4500000000007,-7282.376279698229,2,0,25,18,24,13,0
2408,2573.34,1794.5074631989708,6789.8,5652.25001259031,5,4,17,8,16,10,0
2409,2190.97,-1123.411944175861,25.08,-333.6374506086609,0,0,8,2,8,6,0
2410,99.97,-258.74745060866087,99.97,-258.74745060866087,0,0,4,1,4,4,0
2411,549.5899999999998,-167.84490121732182,549.5899999999998,-167.84490121732182,2,1,6,3,5,3,0
2412,56.21,-722.6225368010292,17.84,-780.0566682521113,0,0,3,3,3,3,0
