,cardnum_amount_sum_3,cardnum_amount_week_diff_sum_3,merchantnum_amount_sum_3,cardnum_amount_month_diff_sum_3,cardnum_amount_sum_7,cardnum_amount_week_diff_max_3,merchantnum_amount_week_diff_sum_3,merchantnum_amount_month_diff_sum_3,cardnum_amount_week_diff_sum_1,merchantnum_amount_max_3,cardnum_amount_month_diff_max_3,cardnum_amount_max_3,merchantnum_amount_week_diff_max_3,merchantnum_amount_month_diff_max_3,merchantnum_amount_month_diff_sum_7,cardnum_merchantnum_30,cardnum_amount_week_diff_max_1,merchantnum_amount_sum_7,merchantnum_amount_week_diff_max_1,cardnum_amount_month_diff_sum_7,Fraud
2187,27.85,-411.32921764345065,27.85,-403.4361866575669,27.85,-411.32921764345065,-411.32921764345065,-403.4361866575669,-411.32921764345065,27.85,-403.4361866575669,27.85,-411.32921764345065,-403.4361866575669,-403.4361866575669,1,-411.32921764345065,27.85,-411.32921764345065,-403.4361866575669,0
2188,5760.870000000001,3272.5694756886896,781.93,3173.1528800545984,7821.18,2073.654913807632,342.7507823565493,350.643813342433,1398.5715647130987,781.93,2062.4838133424328,2493.77,342.7507823565493,350.643813342433,79.30762668486608,18,1055.8207823565494,941.88,342.7507823565493,2214.4595734516297,0
2189,1290.39,-1287.492911507457,40.0,-1297.3271199454014,3174.84,62.83491380763161,-399.1792176434506,-391.28618665756693,-940.007652930352,40.0,51.66381334243306,482.95,-399.1792176434506,-391.28618665756693,-391.28618665756693,15,-135.90921764345063,40.0,-399.1792176434506,-1138.0218665756693,0
2190,219.78,-639.514303835819,22.45,-642.7923733151339,219.78,-222.7850861923684,-416.7292176434506,-408.8361866575669,-416.7292176434506,22.45,-233.95618665756686,197.33,-416.7292176434506,-408.8361866575669,-408.8361866575669,2,-416.7292176434506,22.45,-416.7292176434506,-642.7923733151339,0
2191,541.77,-317.524303835819,131.82,-320.8023733151339,2483.5,-10.165086192368394,-307.3592176434506,-299.46618665756694,-307.3592176434506,131.82,-21.33618665756694,409.95,-307.3592176434506,-299.46618665756694,-299.46618665756694,14,-307.3592176434506,131.82,-307.3592176434506,758.3552533697324,0
2192,2090.79,1651.6107823565494,2090.79,1659.5038133424327,2090.79,1651.6107823565494,1651.6107823565494,1659.5038133424327,1651.6107823565494,2090.79,1659.5038133424327,2090.79,1651.6107823565494,1659.5038133424327,1659.5038133424327,6,1651.6107823565494,2090.79,1651.6107823565494,1659.5038133424327,0
2193,3293.25,1208.8695654596086,815.5,1136.819066712165,11839.85,749.8849138076317,376.3207823565494,384.21381334243307,376.3207823565494,815.5,738.713813342433,1170.0,376.3207823565494,384.21381334243307,384.21381334243307,12,376.3207823565494,815.5,376.3207823565494,7526.988133424331,0
2194,95.4,-782.9584352869012,64.0,-767.1723733151338,95.4,-375.1792176434506,-375.1792176434506,-367.28618665756693,-782.9584352869012,64.0,-367.28618665756693,64.0,-375.1792176434506,-367.28618665756693,-367.28618665756693,2,-375.1792176434506,64.0,-375.1792176434506,-767.1723733151338,0
2195,1670.21,-1295.3980048569247,1063.5,-1348.7933066029682,1670.21,874.2307823565495,-1899.2388698272928,-1955.5033066029682,-556.7660882172529,312.4,882.1238133424332,1313.41,-107.71508619236842,-118.88618665756695,-2763.8356799181024,7,874.2307823565495,1117.7399999999998,-126.77921764345064,-1348.7933066029682,0
2196,207.97,-1000.9211342831225,590.4300000000002,-1085.888559972701,207.97,-229.94595831983588,-2317.985610503678,-2428.5733066029684,-393.3592176434506,217.43,-276.3761866575669,154.91,-202.6850861923684,-213.85618665756687,-3921.5342398908033,2,-393.3592176434506,1253.9,-393.3592176434506,-1085.888559972701,0
2197,307.9,-570.4584352869012,144.9,-554.6723733151339,901.54,-276.17921764345056,-294.27921764345064,-286.3861866575669,-570.4584352869012,144.9,-268.28618665756693,163.0,-294.27921764345064,-286.3861866575669,-286.3861866575669,19,-276.17921764345056,144.9,-294.27921764345064,-2117.4633066029687,0
2198,340.0,-538.3584352869011,730.0,-522.5723733151339,340.0,-244.17921764345058,-1026.7168705738022,-995.1447466302676,-538.3584352869011,195.0,-236.2861866575669,195.0,-244.17921764345058,-236.2861866575669,-995.1447466302676,1,-244.17921764345058,730.0,-244.17921764345058,-522.5723733151339,0
2199,226.02,-652.3384352869012,73.24,-636.5523733151339,678.27,-218.01921764345062,-786.0543038358189,-789.3323733151339,-652.3384352869012,68.38,-210.1261866575669,221.16,-351.7350861923684,-362.90618665756693,-789.3323733151339,3,-218.01921764345062,73.24,-434.3192176434506,-615.5885599727008,0
2200,695.0,255.82078235654942,695.0,263.71381334243307,1090.0,255.82078235654942,255.82078235654942,263.71381334243307,255.82078235654942,695.0,263.71381334243307,695.0,255.82078235654942,263.71381334243307,263.71381334243307,1,255.82078235654942,695.0,255.82078235654942,-203.85855997270082,0
2201,385.13,-913.3435214792696,224.5,-908.7285599727009,1278.38,-241.83508619236838,-3689.98469588889,-3657.0756799181013,-671.5084352869012,76.0,-240.9361866575669,190.35,-363.1792176434506,-355.28618665756693,-4901.434239890802,10,-248.82921764345062,274.0,-363.1792176434506,-878.0509332878346,0
2202,2974.71,852.201302557444,1320.42,818.2790667121652,3685.99,881.2407823565495,881.2407823565495,889.1338133424332,663.6523470696483,1320.42,889.1338133424332,1320.42,881.2407823565495,889.1338133424332,889.1338133424332,13,881.2407823565495,1320.42,881.2407823565495,-195.5856799181026,0
2203,861.87,37.83482403671349,2270.39,-0.7023733151338547,861.87,407.72078235654936,-253.16965218384232,-317.3271199454016,407.72078235654936,846.9,415.6138133424331,846.9,407.72078235654936,415.6138133424331,-108.37567991810243,2,407.72078235654936,3773.2,407.72078235654936,-0.7023733151338547,0
2204,15.6,-423.57921764345065,31.84,-415.6861866575669,785.02,-423.57921764345065,-846.5184352869012,-830.7323733151338,-423.57921764345065,16.24,-415.6861866575669,15.6,-422.9392176434506,-415.0461866575669,-830.7323733151338,2,-423.57921764345065,31.84,-422.9392176434506,-77.55237331513388,0
2205,411.75,-27.42921764345061,5193.4000000000015,-19.53618665756693,411.75,-27.42921764345061,858.8002179187407,880.5381334243308,-27.42921764345061,2088.76,-19.53618665756693,411.75,1649.5807823565494,1657.4738133424332,140.53008019109436,2,-27.42921764345061,9197.54,1649.5807823565494,-19.53618665756693,0
2206,445.0,5.820782356549389,1638.5,13.71381334243307,445.0,5.820782356549389,760.1415647130989,775.927626684866,5.820782356549389,1193.5,13.71381334243307,445.0,754.3207823565493,762.213813342433,775.927626684866,1,5.820782356549389,1638.5,754.3207823565493,13.71381334243307,0
2207,567.0,127.82078235654942,567.0,135.71381334243307,567.0,127.82078235654942,127.82078235654942,135.71381334243307,127.82078235654942,567.0,135.71381334243307,567.0,127.82078235654942,135.71381334243307,135.71381334243307,1,127.82078235654942,567.0,127.82078235654942,135.71381334243307,0
2208,2057.93,-869.5497419547604,1346.41,-961.0733066029686,11636.290000000005,334.8207823565494,487.115696164181,483.8376266848661,-15.717652930351846,918.54,342.71381334243307,774.0,498.4249138076316,487.2538133424329,465.69906671216535,41,334.8207823565494,2622.13,-11.309217643450609,1285.4215202183925,0
2209,535.0,-782.5376529303519,925.0,-758.8585599727008,535.0,-244.17921764345058,-1270.896088217253,-1231.4309332878347,-782.5376529303519,195.0,-236.2861866575669,195.0,-244.17921764345058,-236.2861866575669,-1231.4309332878347,1,-244.17921764345058,925.0,-244.17921764345058,-758.8585599727008,0
2210,737.05,297.8707823565493,737.05,305.763813342433,737.05,297.8707823565493,297.8707823565493,305.763813342433,297.8707823565493,737.05,305.763813342433,737.05,297.8707823565493,305.763813342433,305.763813342433,7,297.8707823565493,737.05,297.8707823565493,305.763813342433,0
2211,290.0,-149.17921764345058,290.0,-141.2861866575669,290.0,-149.17921764345058,-149.17921764345058,-141.2861866575669,-149.17921764345058,290.0,-141.2861866575669,290.0,-149.17921764345058,-141.2861866575669,-141.2861866575669,3,-149.17921764345058,290.0,-149.17921764345058,-141.2861866575669,0
2212,220.4,-638.894303835819,83.9,-642.1723733151339,255.11,-283.6150861923684,-355.27921764345064,-347.3861866575669,-355.27921764345064,83.9,-294.78618665756693,136.5,-355.27921764345064,-347.3861866575669,-347.3861866575669,5,-355.27921764345064,83.9,-355.27921764345064,-1038.7485599727008,0
2213,149.0,-290.1792176434506,149.0,-282.28618665756693,149.0,-290.1792176434506,-290.1792176434506,-282.28618665756693,-290.1792176434506,149.0,-282.28618665756693,149.0,-290.1792176434506,-282.28618665756693,-282.28618665756693,3,-290.1792176434506,149.0,-290.1792176434506,-282.28618665756693,0
2214,4682.940000000001,2945.2872608772805,2829.0,2957.7952533697335,8336.67,1902.8207823565494,1950.6415647130991,1966.427626684866,3349.1123470696484,2342.0,1910.7138133424328,2342.0,1902.8207823565494,1910.7138133424328,1966.427626684866,13,1902.8207823565494,2829.0,1902.8207823565494,4023.8081334243307,0
2215,92.9,-346.27921764345064,92.9,-338.3861866575669,92.9,-346.27921764345064,-346.27921764345064,-338.3861866575669,-346.27921764345064,92.9,-338.3861866575669,92.9,-346.27921764345064,-338.3861866575669,-338.3861866575669,1,-346.27921764345064,92.9,-346.27921764345064,-338.3861866575669,0
2216,2550.38,-6560.8679168356,1188.55,-6506.629919808906,6014.049999999998,579.8349138076318,-8359.00799944942,-8299.746106466473,-6056.46669993866,137.76,568.6638133424331,999.95,-282.3550861923684,-293.52618665756694,-30835.294425865883,26,147.24078235654937,7117.8899999999985,-328.77921764345064,-5630.677039754309,0
2217,1938.89,1499.7107823565493,1938.89,1507.6038133424329,1938.89,1499.7107823565493,1499.7107823565493,1507.6038133424329,1499.7107823565493,1938.89,1507.6038133424329,1938.89,1499.7107823565493,1507.6038133424329,1507.6038133424329,6,1499.7107823565493,1938.89,1499.7107823565493,1507.6038133424329,0
2218,950.95,-767.6386076716377,115.72,-774.1947466302678,1158.9800000000002,313.95491380763167,-1163.6893900281873,-1178.138559972701,-686.1984352869013,84.84,302.7838133424331,734.07,-335.2750861923684,-346.4461866575669,-1606.8647466302677,7,-253.17921764345058,118.28,-433.01921764345065,-1428.7371199454017,0
2219,154.0,-285.1792176434506,154.0,-277.28618665756693,154.0,-285.1792176434506,-285.1792176434506,-277.28618665756693,-285.1792176434506,154.0,-277.28618665756693,154.0,-285.1792176434506,-277.28618665756693,-277.28618665756693,3,-285.1792176434506,154.0,-285.1792176434506,-277.28618665756693,0
2220,2574.06,-6976.367134479052,1212.23,-6914.236106466474,6037.73,579.8349138076318,-8774.50721709287,-8707.35229312404,-6471.965917582111,137.76,568.6638133424331,999.95,-282.3550861923684,-293.52618665756694,-31242.900612523452,26,147.24078235654937,7141.569999999999,-328.77921764345064,-6038.283226411875,0
2221,456.15,16.970782356549364,456.15,24.86381334243305,456.15,16.970782356549364,16.970782356549364,24.86381334243305,16.970782356549364,456.15,24.86381334243305,456.15,16.970782356549364,24.86381334243305,24.86381334243305,5,16.970782356549364,456.15,16.970782356549364,24.86381334243305,0
2222,143.52,-295.65921764345063,143.52,-287.7661866575669,244.5,-295.65921764345063,-295.65921764345063,-287.7661866575669,-295.65921764345063,143.52,-287.7661866575669,143.52,-295.65921764345063,-287.7661866575669,-287.7661866575669,4,-295.65921764345063,143.52,-295.65921764345063,-618.0723733151337,0
2223,3188.94,-6800.666352122503,1827.11,-6730.64229312404,6652.61,579.8349138076318,-8598.806434736322,-8523.758479781607,-6296.265135225562,614.88,568.6638133424331,999.95,175.70078235654938,183.5938133424331,-31059.306799181017,26,175.70078235654938,7756.449999999999,175.70078235654938,-5854.689413069442,0
2224,2785.87,1102.540520200895,1708.88,1060.7252533697324,2785.87,1269.7007823565496,1269.7007823565496,1277.5938133424334,862.4315647130991,1708.88,1277.5938133424334,1708.88,1269.7007823565496,1277.5938133424334,1277.5938133424334,17,1269.7007823565496,1708.88,1269.7007823565496,1060.7252533697324,0
2225,1285.84,407.4815647130988,874.09,423.2676266848662,1285.84,434.91078235654936,434.91078235654936,442.8038133424331,407.4815647130988,874.09,442.8038133424331,874.09,434.91078235654936,442.8038133424331,442.8038133424331,3,434.91078235654936,874.09,434.91078235654936,423.2676266848662,0
2226,3460.7,-1076.721830979169,372.22,-1283.4480532332366,3460.7,733.8407823565494,-66.9592176434506,-59.0661866575669,451.26234706964823,372.22,741.733813342433,1173.02,-66.9592176434506,-59.0661866575669,-59.0661866575669,14,733.8407823565494,372.22,-66.9592176434506,-1283.4480532332366,0
2227,3078.76,-287.89895959821115,1020.83,-371.52949326053545,12657.120000000004,581.6507823565494,581.6507823565494,589.5438133424333,565.9331294261975,1020.83,589.5438133424333,1020.83,581.6507823565494,589.5438133424333,589.5438133424333,42,581.6507823565494,1020.83,581.6507823565494,1874.9653335608255,0
2228,3299.34,-7129.445569765953,1937.51,-7051.528479781607,6763.009999999998,579.8349138076318,-8927.585652379772,-8844.644666439173,-6625.044352869012,614.88,568.6638133424331,999.95,175.70078235654938,183.5938133424331,-31380.192985838585,26,175.70078235654938,7866.849999999998,175.70078235654938,-6175.575599727009,0
2229,318.3300000000001,-980.1435214792696,318.3300000000001,-975.5285599727008,336.3300000000001,-182.37921764345057,-980.1435214792696,-975.5285599727008,-563.7784352869013,256.8,-174.48618665756692,256.8,-182.37921764345057,-174.48618665756692,-1388.8147466302676,5,-182.37921764345057,336.3300000000001,-182.37921764345057,-1388.8147466302676,0
2230,877.23,-1226.2145659914736,155.92000000000004,-1279.2009332878347,1288.22,24.884913807631623,-722.4384352869013,-706.6523733151338,-828.2484352869012,120.92,13.71381334243307,445.0,-318.2592176434506,-310.36618665756686,-706.6523733151338,15,-404.1792176434506,155.92000000000004,-318.2592176434506,-1730.7833066029687,0
2231,314.53,-563.8284352869013,3895.04,-548.0423733151339,1848.53,-144.59921764345063,143.52508208195297,13.46432008189754,-563.8284352869013,1480.0,-136.70618665756695,294.58,1095.144041680164,1048.713813342433,-322.31186657566946,7,-144.59921764345063,3990.55,278.9207823565494,123.38525336973213,0
2232,49.6,-389.57921764345065,358.12,-381.6861866575669,444.6,-389.57921764345065,-1344.2736112501875,-1367.0247466302674,-389.57921764345065,221.16,-381.6861866575669,49.6,-218.01921764345062,-210.1261866575669,-1184.6309332878348,2,-389.57921764345065,971.8,-218.01921764345062,-417.9723733151337,0
2233,210.63,-648.664303835819,210.63,-651.9423733151339,210.63,-301.2250861923684,-648.664303835819,-651.9423733151339,-347.4392176434506,118.89,-312.39618665756694,118.89,-301.2250861923684,-312.39618665756694,-651.9423733151339,1,-347.4392176434506,210.63,-347.4392176434506,-651.9423733151339,0
2234,180.8,-678.494303835819,779.87,-681.7723733151338,480.5,-315.3092176434506,-98.48843528690122,-82.70237331513385,-315.3092176434506,656.0,-307.41618665756687,123.87,216.82078235654942,224.7138133424331,666.2990667121652,4,-315.3092176434506,2822.73,216.82078235654942,-813.3585599727008,0
2235,1317.4399999999996,-2157.8654782454405,73.74000000000002,-2132.8494932605354,1360.39,193.88491380763162,-785.5543038358189,-788.8323733151339,-2165.585305860704,47.28,182.7138133424331,614.0,-391.89921764345064,-384.0061866575669,-1636.9247466302677,12,-212.87921764345057,88.22,-391.89921764345064,-2521.1856799181032,0
2236,99.99,-339.1892176434506,144.43,-331.29618665756686,99.99,-339.1892176434506,-679.6051759632866,-718.1423733151338,-339.1892176434506,99.99,-331.29618665756686,99.99,-339.1892176434506,-331.29618665756686,-718.1423733151338,2,-339.1892176434506,144.43,-339.1892176434506,-331.29618665756686,0
2237,150.0,-289.1792176434506,750.0,-281.28618665756693,150.0,-289.1792176434506,-1445.896088217253,-1406.4309332878347,-289.1792176434506,150.0,-281.28618665756693,150.0,-289.1792176434506,-281.28618665756693,-1406.4309332878347,7,-289.1792176434506,750.0,-289.1792176434506,-281.28618665756693,0
2238,116.27,-762.0884352869011,116.27,-746.3023733151338,268.15,-336.89921764345064,-762.0884352869011,-746.3023733151338,-762.0884352869011,102.28,-329.00618665756684,102.28,-336.89921764345064,-329.00618665756684,-746.3023733151338,4,-336.89921764345064,116.27,-336.89921764345064,-1025.7085599727006,0
2239,3409.74,-7458.224787409405,2047.9100000000005,-7372.414666439174,6873.409999999999,579.8349138076318,-9256.36487002322,-9165.530853096741,-6953.823570512463,614.88,568.6638133424331,999.95,175.70078235654938,183.5938133424331,-31701.079172496156,26,175.70078235654938,7977.249999999997,175.70078235654938,-6496.461786384576,0
2240,610.96,171.78078235654942,610.96,179.67381334243308,610.96,171.78078235654942,171.78078235654942,179.67381334243308,171.78078235654942,610.96,179.67381334243308,610.96,171.78078235654942,179.67381334243308,179.67381334243308,4,171.78078235654942,610.96,171.78078235654942,179.67381334243308,0
2241,186.96,-1515.4336112501876,208.31000000000003,-1538.1847466302677,428.57,-362.27921764345064,-1071.0993900281874,-1085.5485599727008,-1151.427652930352,100.4,-354.3861866575669,76.9,-319.7150861923684,-330.8861866575669,-1085.5485599727008,10,-362.27921764345064,208.31000000000003,-390.7192176434505,-2590.4333066029685,0
2242,308.36,-550.934303835819,18.36,-554.2123733151338,325.93,-130.11508619236838,-420.8192176434506,-412.9261866575669,-420.8192176434506,18.36,-141.2861866575669,290.0,-420.8192176434506,-412.9261866575669,-412.9261866575669,5,-420.8192176434506,18.36,-420.8192176434506,-967.9285599727008,0
2243,1081.2199999999998,-1830.0647455333103,831.2199999999998,-1937.7833066029687,1081.2199999999998,-189.17921764345058,-1640.8855278898595,-1756.4971199454017,-1091.1068705738023,191.94,-181.2861866575669,250.0,-192.91595831983588,-239.3461866575669,-1756.4971199454017,7,-189.17921764345058,831.2199999999998,-247.23921764345062,-1937.7833066029687,0
