,Recordnum,Amount,Fraud
4042,88152,3.67,0
4043,88153,60.45,0
4044,88154,1440.65,0
4045,88155,235.0,0
4046,88156,611.22,0
4047,88157,263.92,0
4048,88158,2115.8,0
4049,88159,1.2,0
4050,88160,75.2,0
4051,88161,343.6,0
4052,88162,111.88,0
4053,88163,26.97,0
4054,88164,100.47,0
4055,88165,37.32,0
4056,88166,475.88,0
4057,88167,245.0,0
4058,88168,23.97,0
4059,88169,243.35,0
4060,88170,520.0,0
4061,88171,44.75,0
4062,88172,35.99,0
4063,88173,25.0,0
4064,88174,138.0,0
4065,88175,21.56,0
4066,88176,119.96,0
4067,88177,189.14,0
4068,88178,683.64,0
4069,88179,201.6,0
4070,88180,621.53,0
4071,88181,20.85,0
4072,88182,378.4,0
4073,88183,93.61,0
4074,88184,42.28,0
4075,88185,135.05,0
4076,88186,1560.54,0
4077,88187,325.0,0
4078,88188,147.2,0
4079,88189,1260.0,0
4080,88190,379.9,0
4081,88191,61.96,0
4082,88192,40.42,0
4083,88193,2.3,0
4084,88194,116.92,0
4085,88195,440.72,0
4086,88196,301.81,0
4087,88197,90.0,0
4088,88198,89.95,0
4089,88199,900.0,0
4090,88200,1899.91,0
4091,88201,6.04,0
4092,88202,581.0,0
4093,88203,67.7,0
4094,88204,77.15,0
4095,88205,41.0,0
4096,88206,233.2,0
4097,88207,32.25,0
4098,88208,58.64,0
4099,88209,365.0,0
4100,88210,63.4,0
4101,88211,495.6,0
4102,88212,3.95,0
4103,88213,8.26,0
4104,88214,756.25,0
4105,88215,756.01,0
4106,88216,106.11,0
4107,88217,112.5,0
4108,88218,429.6,0
4109,88219,148.96,0
4110,88220,45.84,0
4111,88221,396.8,0
4112,88222,43.0,0
4113,88223,81.88,0
4114,88224,45.0,0
4115,88225,41.23,0
4116,88226,293.75,0
4117,88227,15.49,0
4118,88228,15.73,0
4119,88229,210.0,0
4120,88230,35.38,0
4121,88231,9.11,0
4122,88232,118.75,0
4123,88233,1246.73,0
4124,88234,1395.18,1
4125,88235,127.0,0
4126,88236,199.0,0
4127,88237,349.77,0
4128,88238,334.62,0
4129,88239,64.8,0
4130,88240,15.02,0
4131,88241,3.74,0
4132,88242,119.68,0
4133,88243,1841.66,0
4134,88244,52.04,0
4135,88245,8.7,0
4136,88246,648.0,0
4137,88247,202.85,0
4138,88248,120.36,0
4139,88249,61.51,0
4140,88250,171.8,0
4141,88251,12.37,0
4142,88252,198.52,0
4143,88253,169.98,0
4144,88254,42.96,0
4145,88255,3.67,0
4146,88256,174.0,0
4147,88257,126.58,0
4148,88258,499.9,0
4149,88259,450.0,0
4150,88260,330.4,0
4151,88261,6.0,0
4152,88262,88.97,0
4153,88263,462.61,0
4154,88264,39.95,0
4155,88265,197.36,0
4156,88266,1279.61,0
4157,88267,46.37,0
4158,88268,5611.73,1
4159,88269,1472.79,0
4160,88270,17.0,0
4161,88271,15.0,0
4162,88272,84.04,0
4163,88273,369.9,0
4164,88274,80.88,0
4165,88275,3.74,0
4166,88276,141.76,0
4167,88277,182.02,0
4168,88278,70.0,0
4169,88279,3.74,0
4170,88280,54.95,0
4171,88281,44.23,0
4172,88282,4478.48,1
4173,88283,39.0,0
4174,88284,5494.82,1
4175,88285,69.0,0
4176,88286,3.74,0
4177,88287,673.95,0
4178,88288,5053.26,1
4179,88289,3.67,0
4180,88290,127.24,0
4181,88291,1385.51,1
4182,88292,3.74,0
4183,88293,3677.0,1
4184,88294,419.79,0
4185,88295,219.26,0
4186,88296,27.0,0
4187,88297,4278.33,1
4188,88298,106.7,0
4189,88299,89.9,0
4190,88300,48.43,0
4191,88301,3.74,0
4192,88302,4550.43,1
4193,88303,68.98,0
4194,88304,101.0,0
4195,88305,1070.31,0
4196,88306,11.26,0
4197,88307,3.74,0
4198,88308,17.59,0
4199,88309,399.57,0
4200,88310,1247.81,0
4201,88311,1032.81,0
4202,88312,59.98,0
4203,88313,4582.35,1
4204,88314,17.0,0
4205,88315,977.52,0
4206,88316,119.77,0
4207,88317,3.62,0
4208,88318,230.22,0
4209,88319,159.95,0
4210,88320,4998.86,1
4211,88321,138.4,0
4212,88322,105.5,0
4213,88323,4806.48,1
4214,88324,2200.0,0
4215,88325,5165.28,1
4216,88326,3.74,0
4217,88327,170.0,0
4218,88328,53.57,0
4219,88329,410.68,0
4220,88330,977.52,0
4221,88331,3.62,0
4222,88332,5477.19,1
4223,88333,2490.0,0
4224,88334,3757.35,1
4225,88335,280.0,0
4226,88336,4524.53,1
4227,88337,4102.37,1
4228,88338,5434.34,1
4229,88339,369.52,0
4230,88340,3.62,0
4231,88341,4670.3,1
4232,88342,339.0,0
4233,88343,9.57,0
4234,88344,148.0,0
4235,88345,139.95,0
4236,88346,5131.83,1
4237,88347,1070.31,0
4238,88348,209.0,0
4239,88349,3.67,0
4240,88350,3.74,0
4241,88351,330.7,0
4242,88352,5266.05,1
4243,88353,525.0,0
4244,88354,3696.78,1
4245,88355,5728.86,1
4246,88356,4335.5,1
4247,88357,2011.93,0
4248,88358,12.36,0
4249,88359,4306.81,1
4250,88360,4859.46,1
4251,88361,300.0,0
4252,88362,5975.23,1
4253,88363,650.0,0
4254,88364,90.9,0
4255,88365,5908.38,1
4256,88366,39.95,0
4257,88367,24.06,0
4258,88368,4054.24,1
4259,88369,6051.49,1
4260,88370,404.0,0
4261,88371,27.96,0
4262,88372,239.5,0
4263,88373,5089.17,1
4264,88374,5581.2,1
4265,88375,14.95,0
4266,88376,113.9,0
4267,88377,4085.38,1
4268,88378,5529.09,1
4269,88379,2786.91,1
4270,88380,80.88,0
4271,88381,4345.53,1
4272,88382,58.7,0
4273,88383,5041.22,1
4274,88384,4376.21,1
4275,88385,266.75,0
4276,88386,9.61,0
4277,88387,4749.76,1
4278,88388,4343.76,1
4279,88389,17.78,0
4280,88390,9.34,0
4281,88391,218.52,0
4282,88392,10.84,0
4283,88393,50.98,0
4284,88394,67.13,0
4285,88395,137.0,0
4286,88396,259.84,0
4287,88397,20.67,0
4288,88398,203.41,0
4289,88399,64.81,0
4290,88400,1520.0,0
4291,88401,177.36,0
4292,88402,18.22,0
4293,88403,10.0,0
4294,88404,83.94,0
4295,88405,327.65,0
4296,88406,290.0,0
4297,88407,3.67,0
4298,88408,95.0,0
4299,88409,1010.6,0
4300,88410,18.95,0
4301,88411,202.84,0
4302,88412,284.23,0
4303,88413,97.9,0
4304,88414,1460.0,0
4305,88415,30.0,0
4306,88416,3.67,0
4307,88417,1054.0,0
4308,88418,93.95,0
4309,88419,207.0,0
4310,88420,297.8,0
4311,88421,49.99,0
4312,88422,85.4,0
4313,88423,467.5,0
4314,88424,1926.16,0
4315,88425,34.0,0
4316,88426,32.43,0
4317,88427,392.93,0
4318,88428,31.45,0
4319,88429,37.81,0
4320,88430,102.73,0
4321,88431,1029.21,0
4322,88432,35.0,0
4323,88433,3.67,0
4324,88434,480.0,0
4325,88435,79.0,0
4326,88436,2332.86,0
4327,88437,81.77,0
4328,88438,90.0,0
4329,88439,854.0,0
4330,88440,197.95,0
4331,88441,33.0,0
4332,88442,56.0,0
4333,88443,13.08,0
4334,88444,517.17,0
4335,88445,372.0,0
4336,88446,57.2,0
4337,88447,77.93,0
4338,88448,99.0,0
4339,88449,26.08,0
4340,88450,23.07,0
4341,88451,101.49,0
4342,88452,156.29,0
4343,88453,499.0,0
4344,88454,303.0,0
4345,88455,2208.0,0
4346,88456,643.3,0
4347,88457,125.67,0
4348,88458,151.05,0
4349,88459,4.11,0
4350,88460,48.9,0
4351,88461,211.65,0
4352,88462,80.0,0
4353,88463,2052.08,0
4354,88464,3.67,0
4355,88465,616.5,0
4356,88466,143.67,0
4357,88467,5.69,0
4358,88468,109.0,0
4359,88469,294.64,0
4360,88470,579.0,0
4361,88471,160.1,0
4362,88472,158.85,0
4363,88473,3.67,0
4364,88474,115.15,0
4365,88475,90.0,0
4366,88476,242.28,0
4367,88477,27.56,0
4368,88478,276.0,0
4369,88479,31.35,0
4370,88480,259.9,0
4371,88481,59.98,0
4372,88482,2500.0,0
4373,88483,3.67,0
4374,88484,413.28,0
4375,88485,18.5,0
4376,88486,81.44,0
4377,88487,235.0,0
4378,88488,6.44,0
4379,88489,88.0,0
4380,88490,14.42,0
4381,88491,2190.0,0
4382,88492,3.67,0
4383,88493,505.7,0
4384,88494,23515.0,0
4385,88495,163.5,0
4386,88496,70.4,0
4387,88497,20.76,0
4388,88498,69.0,0
4389,88499,101.52,0
4390,88500,3.62,0
4391,88501,13.58,0
4392,88502,1174.8,0
4393,88503,875.0,0
4394,88504,582.0,0
4395,88505,120.37,0
4396,88506,159.0,0
4397,88507,3.62,0
4398,88508,225.0,0
4399,88509,49.95,0
4400,88510,1600.0,0
4401,88511,2297.0,0
4402,88512,450.0,0
4403,88513,29.6,0
4404,88514,69.08,0
4405,88515,14.88,0
4406,88516,5.32,0
4407,88517,71.95,0
4408,88518,6.62,0
4409,88519,654.0,0
4410,88520,1407.0,0
4411,88521,990.0,0
4412,88522,1031.0,0
4413,88523,319.0,0
4414,88524,196.62,0
4415,88525,644.15,0
4416,88526,3.62,0
4417,88527,30.0,0
4418,88528,18.0,0
4419,88529,79.2,0
4420,88530,24.68,0
4421,88531,39.88,0
4422,88532,8.7,0
4423,88533,205.75,0
4424,88534,3.67,0
4425,88535,36.44,0
4426,88536,3.62,0
4427,88537,138.64,0
4428,88538,6.67,0
4429,88539,70.38,0
4430,88540,120.0,0
4431,88541,139.97,0
4432,88542,201.6,0
4433,88543,37.2,0
4434,88544,91.96,0
4435,88545,362.55,0
4436,88546,348.0,0
4437,88547,695.0,0
4438,88548,282.55,0
4439,88549,1422.27,0
4440,88550,85.0,0
4441,88551,789.4,0
4442,88552,30.0,0
4443,88553,150.0,0
4444,88554,1865.0,0
4445,88555,106.09,0
4446,88556,524.0,0
4447,88557,345.9,0
4448,88558,1287.1,0
4449,88559,593.55,0
4450,88560,136.0,0
4451,88561,5.0,0
4452,88562,40.0,0
4453,88563,11.97,0
4454,88564,249.3,0
4455,88565,197.96,0
4456,88566,455.0,0
4457,88567,4.8,0
4458,88568,37.81,0
4459,88569,95.0,0
4460,88570,126.5,0
4461,88571,470.0,0
4462,88572,83.37,0
4463,88573,114.31,0
4464,88574,86.93,0
4465,88575,225.0,0
4466,88576,3.47,0
4467,88577,62.7,0
4468,88578,26.95,0
4469,88579,16.23,0
4470,88580,120.0,0
4471,88581,256.0,0
4472,88582,1.78,0
4473,88583,2499.9,0
4474,88584,3.67,0
4475,88585,69.9,0
4476,88586,6538.0,0
4477,88587,40.79,0
4478,88588,16.95,0
4479,88589,718.2,0
4480,88590,137.45,0
4481,88591,95.65,0
4482,88592,496.46,0
4483,88593,41.98,0
4484,88594,101.39,0
4485,88595,45.03,0
4486,88596,7.02,0
4487,88597,150.0,0
4488,88598,256.16,0
4489,88599,361.92,0
4490,88600,360.0,0
4491,88601,110.46,0
4492,88602,74.28,0
4493,88603,322.4,0
4494,88604,1230.25,0
4495,88605,1222.8,0
4496,88606,222.96,0
4497,88607,3.67,0
4498,88608,68.0,0
4499,88609,171.96,0
4500,88610,225.0,0
4501,88611,2195.2,0
4502,88612,1097.0,0
4503,88613,3.74,0
4504,88614,26.64,0
4505,88615,795.0,0
4506,88616,28.56,0
4507,88617,25.3,0
4508,88618,75.0,0
4509,88619,140.54,0
4510,88620,1592.25,0
4511,88621,42.0,0
4512,88622,4.4,0
4513,88623,509.49,0
4514,88624,75.3,0
4515,88625,17.02,0
4516,88626,545.37,0
4517,88627,131.82,0
4518,88628,135.86,0
4519,88629,173.25,0
4520,88630,1975.0,0
4521,88631,515.0,0
4522,88632,361.51,0
4523,88633,53.17,0
4524,88634,113.85,0
4525,88635,25.82,0
4526,88636,90.95,0
4527,88637,194.5,0
4528,88638,3.62,0
4529,88639,792.0,0
4530,88640,1714.36,0
4531,88641,300.0,0
4532,88642,161.0,0
4533,88643,15.2,0
4534,88644,3.67,0
4535,88645,299.99,0
4536,88646,381.5,0
4537,88647,41.14,0
4538,88648,29.67,0
4539,88649,399.75,0
4540,88650,481.65,0
4541,88651,328.0,0
4542,88652,58.37,0
4543,88653,12.95,0
4544,88654,359.0,0
4545,88655,558.0,0
4546,88656,68.61,0
4547,88657,33.0,0
4548,88658,109.14,0
4549,88659,119.97,0
4550,88660,14.0,0
4551,88661,209.74,0
4552,88662,255.0,0
4553,88663,149.0,0
4554,88664,1276.39,0
4555,88665,331.01,0
4556,88666,62.76,0
4557,88667,369.94,0
4558,88668,350.02,0
4559,88669,133.44,0
4560,88670,137.31,0
4561,88671,1.56,0
4562,88672,127.75,0
4563,88673,2440.62,0
4564,88674,199.98,0
4565,88675,191.0,0
4566,88676,876.25,0
4567,88677,31.24,0
4568,88678,70.0,0
4569,88679,308.0,0
4570,88680,372.28,0
4571,88681,291.0,0
4572,88682,298.0,0
4573,88683,2248.0,0
4574,88684,900.0,0
4575,88685,362.16,0
4576,88686,99.95,0
4577,88687,752.3,0
4578,88688,61.44,0
4579,88689,15.15,0
4580,88690,54.4,0
4581,88691,10.93,0
4582,88692,87.36,0
4583,88693,172.9,0
4584,88694,74.85,0
4585,88695,458.82,0
4586,88696,2.83,0
4587,88697,84.91,0
4588,88698,519.6,0
4589,88699,110.4,0
4590,88700,601.48,0
4591,88701,19.95,0
4592,88702,89.85,0
4593,88703,220.0,0
4594,88704,525.0,0
4595,88705,18.24,0
4596,88706,65.99,0
4597,88707,2085.0,0
4598,88708,143.9,0
4599,88709,134.95,0
4600,88710,120.9,0
4601,88711,864.42,0
4602,88712,47.9,0
4603,88713,88.3,0
4604,88714,19.95,0
4605,88715,72.86,0
4606,88716,355.0,0
4607,88717,46.8,0
4608,88718,498.61,0
4609,88719,26.9,0
4610,88720,7.0,0
4611,88721,634.99,0
4612,88722,170.7,0
4613,88723,1090.75,0
4614,88724,7.26,0
4615,88725,1427.11,0
4616,88726,704.25,0
4617,88727,5.75,0
4618,88728,275.0,0
4619,88729,2203.0,0
4620,88730,2308.6,0
4621,88731,10.75,0
4622,88732,457.82,0
4623,88733,1713.85,0
4624,88734,27.2,0
4625,88735,124.56,0
4626,88736,496.22,0
4627,88737,45.0,0
4628,88738,261.46,0
4629,88739,113.22,0
4630,88740,29.99,0
4631,88741,119.11,0
4632,88742,532.65,0
4633,88743,52.97,0
4634,88744,40.0,0
4635,88745,4.0,0
4636,88746,1719.0,0
4637,88747,369.98,0
4638,88748,510.74,0
4639,88749,354.0,0
4640,88750,1365.41,0
4641,88751,160.17,0
4642,88752,579.0,0
4643,88753,43.94,0
4644,88754,149.0,0
4645,88755,180.0,0
4646,88756,10.75,0
4647,88757,67.62,0
4648,88758,657.31,0
4649,88759,285.64,0
4650,88760,323.8,0
4651,88761,1045.88,0
4652,88762,114.0,0
4653,88763,7.8,0
4654,88764,1725.0,0
4655,88765,3.62,0
4656,88766,8.3,0
4657,88767,600.0,0
4658,88768,155.5,0
4659,88769,36.15,0
4660,88770,354.0,0
4661,88771,32.75,0
4662,88772,152.94,0
4663,88773,27.54,0
4664,88774,611.0,0
4665,88775,8.75,0
4666,88776,314.18,0
4667,88777,1598.0,0
4668,88778,930.32,0
4669,88779,131.8,0
4670,88780,1211.24,0
4671,88781,38.0,0
4672,88782,49.95,0
4673,88783,36.9,0
4674,88784,7.16,0
4675,88785,689.18,0
4676,88786,605.0,0
4677,88787,1124.0,0
4678,88788,318.51,0
4679,88789,25.3,0
4680,88790,56.0,0
4681,88791,162.89,0
4682,88792,49.64,0
4683,88793,605.8,0
4684,88794,2248.0,0
4685,88795,495.0,0
4686,88796,4679.37,0
4687,88797,723.0,0
4688,88798,99.08,0
4689,88799,120.5,0
4690,88800,145.0,0
4691,88801,760.0,0
4692,88802,416.0,0
4693,88803,265.68,0
4694,88804,475.14,0
4695,88805,200.0,0
4696,88806,210.45,0
4697,88807,75.0,0
4698,88808,19.5,0
4699,88809,1200.0,0
4700,88810,35.98,0
4701,88811,13.25,0
4702,88812,38.97,0
4703,88813,958.0,0
4704,88814,379.95,0
4705,88815,58.46,0
4706,88816,1017.0,0
4707,88817,293.73,0
4708,88818,34.92,0
4709,88819,48.0,0
4710,88820,853.46,0
4711,88821,89.35,0
4712,88822,77.95,0
4713,88823,119.96,0
4714,88824,627.0,0
4715,88825,37.74,0
4716,88826,265.0,0
4717,88827,20.0,0
4718,88828,62.31,0
4719,88829,650.0,0
4720,88830,1617.0,0
4721,88831,2058.0,0
4722,88832,54.89,0
4723,88833,3.22,0
4724,88834,877.77,0
4725,88835,100.0,0
4726,88836,1607.45,0
4727,88837,559.2,0
4728,88838,2.47,0
4729,88839,19.95,0
4730,88840,64.23,0
4731,88841,100.0,0
4732,88842,586.96,0
4733,88843,211.68,0
4734,88844,94.65,0
4735,88845,590.71,0
4736,88846,42.0,0
4737,88847,78.5,0
4738,88848,25.0,0
4739,88849,114.34,0
4740,88850,157.5,0
4741,88851,51.8,0
4742,88852,1169.6,0
4743,88853,66.48,0
4744,88854,109.9,0
4745,88855,970.0,0
4746,88856,128.0,0
4747,88857,112.76,0
4748,88858,137.78,0
4749,88859,400.0,0
4750,88860,40.89,0
4751,88861,220.55,0
4752,88862,118.58,0
4753,88863,28.6,0
4754,88864,1837.0,0
4755,88865,11.85,0
4756,88866,593.05,0
4757,88867,154.8,0
4758,88868,3416.87,1
4759,88869,390.0,0
4760,88870,77.74,0
4761,88871,447.11,0
4762,88872,43.4,0
4763,88873,273.0,0
4764,88874,13.88,0
4765,88875,389.0,0
4766,88876,12.36,0
4767,88877,288.0,0
4768,88878,49.4,0
4769,88879,170.0,0
4770,88880,574.0,0
4771,88881,497.0,0
4772,88882,91.0,0
4773,88883,69.85,0
4774,88884,19.95,0
4775,88885,398.0,0
4776,88886,21.87,0
4777,88887,9.94,0
4778,88888,55.0,0
4779,88889,144.0,0
4780,88890,63.57,0
4781,88891,26.22,0
4782,88892,3.58,0
4783,88893,448.0,0
4784,88894,505.0,0
4785,88895,1247.67,0
4786,88896,0.75,0
4787,88897,220.89,0
4788,88898,58.41,0
4789,88899,1036.0,0
4790,88900,150.0,0
4791,88901,393.75,0
4792,88902,9.16,0
4793,88903,2449.6,0
4794,88904,150.0,0
4795,88905,900.0,0
4796,88906,69.44,0
4797,88907,274.0,0
4798,88908,225.0,0
4799,88909,59.15,0
4800,88910,13.1,0
4801,88911,180.0,0
4802,88912,13.99,0
4803,88913,2333.0,0
4804,88914,7.18,0
4805,88915,3.62,0
4806,88916,25.0,0
4807,88917,136.4,0
4808,88918,135.86,0
4809,88919,63.0,0
4810,88920,3.8,0
4811,88921,600.0,0
4812,88922,8.97,0
4813,88923,95.2,0
4814,88924,68.0,0
4815,88925,937.4,0
4816,88926,524.88,0
4817,88927,195.0,0
4818,88928,119.88,0
4819,88929,179.52,0
4820,88930,125.0,0
4821,88931,59.96,0
4822,88932,87.3,0
4823,88933,543.9,0
4824,88934,1523.0,0
4825,88935,693.0,0
4826,88936,493.9,0
4827,88937,26.5,0
4828,88938,38.04,0
4829,88939,110.4,0
4830,88940,3.74,0
4831,88941,2155.27,0
4832,88942,136.0,0
4833,88943,48.04,0
4834,88944,320.0,0
4835,88945,1176.6,0
4836,88946,979.98,0
4837,88947,89.5,0
4838,88948,99.0,0
4839,88949,2420.9,0
4840,88950,172.2,0
4841,88951,14.25,0
4842,88952,194.36,0
4843,88953,76.85,0
4844,88954,82.82,0
4845,88955,116.1,0
4846,88956,1405.0,0
4847,88957,97.53,0
4848,88958,61.85,0
4849,88959,14.48,0
4850,88960,279.73,0
4851,88961,400.0,0
4852,88962,56.65,0
4853,88963,133.6,0
4854,88964,1567.12,0
4855,88965,477.35,0
4856,88966,73.32,0
4857,88967,29.95,0
4858,88968,476.09,0
4859,88969,2080.0,0
4860,88970,5.0,0
4861,88971,475.0,0
4862,88972,74.0,0
4863,88973,2337.0,0
4864,88974,60.8,0
4865,88975,101.5,0
4866,88976,34.0,0
4867,88977,405.0,0
4868,88978,136.22,0
4869,88979,16.5,0
4870,88980,134.19,0
4871,88981,29.64,0
4872,88982,108.27,0
4873,88983,799.32,0
4874,88984,31.47,0
4875,88985,1316.35,0
4876,88986,55.95,0
4877,88987,115.1,0
4878,88988,48.58,0
4879,88989,15.95,0
4880,88990,400.0,0
4881,88991,273.74,0
4882,88992,1825.0,0
4883,88993,2.7,0
4884,88994,1076.13,0
4885,88995,658.96,0
4886,88996,153.0,0
4887,88997,11.25,0
4888,88998,900.0,0
4889,88999,412.32,0
4890,89000,2380.0,0
4891,89001,340.38,0
4892,89002,127.92,0
4893,89003,49.0,0
4894,89004,55.76,0
4895,89005,160.0,0
4896,89006,700.0,0
4897,89007,15.32,0
4898,89008,145.21,0
4899,89009,299.99,0
4900,89010,21.98,0
4901,89011,1068.54,0
4902,89012,745.0,0
4903,89013,598.0,0
4904,89014,33.6,0
4905,89015,19.0,0
4906,89016,22.9,0
4907,89017,406.85,0
4908,89018,115.75,0
4909,89019,426.93,0
4910,89020,345.0,0
4911,89021,127.75,0
4912,89022,734.76,0
4913,89023,2236.0,0
4914,89024,91.68,0
4915,89025,1974.52,0
4916,89026,225.48,0
4917,89027,26.95,0
4918,89028,35.0,0
4919,89029,24.9,0
4920,89030,188.6,0
4921,89031,261.0,0
4922,89032,8.99,0
4923,89033,139.0,0
4924,89034,500.82,0
4925,89035,247.08,0
4926,89036,428.35,0
4927,89037,14.99,0
4928,89038,60.0,0
4929,89039,239.75,0
4930,89040,59.02,0
4931,89041,2245.55,0
4932,89042,745.0,0
4933,89043,1700.0,0
4934,89044,124.31,0
4935,89045,8.09,0
4936,89046,407.0,0
4937,89047,383.5,0
4938,89048,687.53,0
4939,89049,232.13,0
4940,89050,30.85,0
4941,89051,43.37,0
4942,89052,600.0,0
4943,89053,107.05,0
4944,89054,325.45,0
4945,89055,0.4,0
4946,89056,21.1,0
4947,89057,319.2,0
4948,89058,734.94,0
4949,89059,43.94,0
4950,89060,285.0,0
4951,89061,415.8,0
4952,89062,822.69,0
4953,89063,74.63,0
4954,89064,148.5,0
4955,89065,650.0,0
4956,89066,262.15,0
4957,89067,908.61,0
4958,89068,97.9,0
4959,89069,91.25,0
4960,89070,290.0,0
4961,89071,34.45,0
4962,89072,16.98,0
4963,89073,1201.68,0
4964,89074,360.0,0
4965,89075,279.3,0
4966,89076,99.0,0
4967,89077,105.85,0
4968,89078,188.95,0
4969,89079,1189.41,0
4970,89080,1500.0,0
4971,89081,336.84,0
4972,89082,420.0,0
4973,89083,469.0,0
4974,89084,250.0,0
4975,89085,1074.0,0
4976,89086,436.58,0
4977,89087,666.0,0
4978,89088,9.99,0
4979,89089,31.2,0
4980,89090,95.84,0
4981,89091,714.0,0
4982,89092,100.0,0
4983,89093,215.9,0
4984,89094,200.0,0
4985,89095,182.7,0
4986,89096,65.94,0
4987,89097,77.59,0
4988,89098,330.0,0
4989,89099,7.84,0
4990,89100,171.91,0
4991,89101,250.0,0
4992,89102,1525.7,0
4993,89103,248.0,0
4994,89104,249.76,0
4995,89105,74.6,0
4996,89106,182.0,0
4997,89107,156.0,0
4998,89108,19.08,0
4999,89109,395.0,0
5000,89110,59.0,0
5001,89111,18.45,0
5002,89112,95.23,0
5003,89113,266.39,0
5004,89114,731.36,0
5005,89115,69.94,0
5006,89116,114.15,0
5007,89117,740.0,0
5008,89118,210.73,0
5009,89119,27.12,0
5010,89120,524.35,0
5011,89121,382.1,0
5012,89122,23.78,0
5013,89123,57.28,0
5014,89124,429.0,0
5015,89125,698.0,0
5016,89126,104.0,0
5017,89127,108.87,0
5018,89128,640.0,0
5019,89129,155.4,0
5020,89130,409.14,0
5021,89131,837.0,0
5022,89132,279.98,0
5023,89133,343.59,0
5024,89134,2278.0,0
5025,89135,77.28,0
5026,89136,656.52,0
5027,89137,156.0,0
5028,89138,104.75,0
5029,89139,259.52,0
5030,89140,1246.95,0
5031,89141,163.0,0
5032,89142,233.94,0
5033,89143,111.05,0
5034,89144,70.15,0
5035,89145,62.36,0
5036,89146,366.0,0
5037,89147,4.02,0
5038,89148,701.6,0
5039,89149,80.84,0
5040,89150,49.5,0
5041,89151,192.19,0
5042,89152,80.75,0
5043,89153,63.02,0
5044,89154,86.28,0
5045,89155,39.5,0
5046,89156,308.8,0
5047,89157,18.48,0
5048,89158,443.0,0
5049,89159,295.0,0
5050,89160,45.0,0
5051,89161,209.95,0
5052,89162,139.95,0
5053,89163,211.0,0
5054,89164,211.0,0
5055,89165,480.44,0
5056,89166,405.0,0
5057,89167,60.33,0
5058,89168,1144.0,0
5059,89169,241.58,0
5060,89170,224.3,0
5061,89171,6.87,0
5062,89172,123.69,0
5063,89173,90.29,0
5064,89174,109.77,0
5065,89175,500.0,0
5066,89176,35.0,0
5067,89177,100.12,0
5068,89178,108.0,0
5069,89179,137.66,0
5070,89180,264.7,0
5071,89181,399.99,0
5072,89182,252.0,0
5073,89183,240.18,0
5074,89184,27.5,0
5075,89185,12.72,0
5076,89186,134.19,0
5077,89187,35.78,0
5078,89188,38.0,0
5079,89189,449.95,0
5080,89190,58.4,0
5081,89191,1525.7,0
5082,89192,162.7,0
5083,89193,99.89,0
5084,89194,136.0,0
5085,89195,55.0,0
5086,89196,897.4,0
5087,89197,66.0,0
5088,89198,130.85,0
5089,89199,1483.2,0
5090,89200,87.03,0
5091,89201,196.07,0
5092,89202,1684.43,0
5093,89203,29.33,0
5094,89204,512.0,0
5095,89205,44.97,0
5096,89206,93.0,0
5097,89207,228.0,0
5098,89208,42.84,0
5099,89209,263.0,0
5100,89210,306.67,0
5101,89211,109.0,0
5102,89212,201.6,0
5103,89213,104.0,0
5104,89214,326.4,0
5105,89215,14.99,0
5106,89216,114.44,0
5107,89217,45.22,0
5108,89218,361.25,0
5109,89219,603.4,0
5110,89220,20.32,0
5111,89221,389.97,0
5112,89222,509.2,0
5113,89223,48.6,0
5114,89224,32.59,0
5115,89225,61.94,0
5116,89226,22.17,0
5117,89227,146.07,0
5118,89228,14.77,0
5119,89229,35.0,0
5120,89230,439.82,0
5121,89231,2218.0,0
5122,89232,2.39,0
5123,89233,349.9,0
5124,89234,525.69,0
5125,89235,14732.93,0
5126,89236,926.98,0
5127,89237,472.53,1
5128,89238,1397.77,1
5129,89239,497.03,1
5130,89240,755.42,1
5131,89241,890.53,1
5132,89242,185.31,0
5133,89243,1421.96,0
5134,89244,100.58,0
5135,89245,684.45,0
5136,89246,870.0,0
5137,89247,1288.9,1
5138,89248,1155.12,0
5139,89249,400.0,0
5140,89250,3619.88,1
5141,89251,73.95,0
5142,89252,314.65,0
5143,89253,1310.28,1
5144,89254,1536.03,0
5145,89255,272.95,0
5146,89256,204.21,1
5147,89257,883.99,0
5148,89258,82.59,0
5149,89259,415.16,0
5150,89260,39.49,1
5151,89261,29.95,0
5152,89262,135.0,0
5153,89263,259.5,0
5154,89264,1016.16,1
5155,89265,1215.24,1
5156,89266,79.2,0
5157,89267,659.25,0
5158,89268,400.0,0
5159,89269,949.57,0
5160,89270,2343.84,1
5161,89271,1172.09,1
5162,89272,2352.93,0
5163,89273,1496.6,1
5164,89274,119.6,0
5165,89275,609.06,0
5166,89276,935.85,1
5167,89277,1027.55,0
5168,89278,42.31,1
5169,89279,430.0,0
5170,89280,290.0,0
5171,89281,25805.35,1
5172,89282,185.31,0
5173,89283,7.0,0
5174,89284,3154.26,1
5175,89285,42.9,0
5176,89286,289.3,0
5177,89287,2299.26,0
5178,89288,124.4,0
5179,89289,2487.12,0
5180,89290,2967.79,1
5181,89291,483.95,1
5182,89292,42.82,0
5183,89293,528.02,1
5184,89294,23.27,0
5185,89295,23.27,0
5186,89296,100.0,0
5187,89297,69.45,0
5188,89298,196.68,1
5189,89299,382.09,1
5190,89300,2109.0,0
5191,89301,353.0,0
5192,89302,23.27,0
