,cardnum_amount_sum_3,cardnum_amount_week_diff_sum_3,cardnum_amount_week_diff_sum_1,merchantnum_amount_week_diff_sum_3,cardnum_merchantnum_30,cardnum_amount_month_diff_max_3,merchantnum_amount_sum_3,cardnum_amount_month_diff_sum_3,merchantnum_amount_sum_7,cardnum_amount_sum_7,merchantnum_amount_max_3,merchantnum_amount_week_diff_sum_1,cardnum_amount_week_diff_max_3,merchantnum_amount_week_diff_max_3,cardnum_amount_max_3,merchantnum_amount_month_diff_max_3,merchantnum_amount_month_diff_sum_3,cardnum_zip_30,cardnum_merchantnum_15,merchantnum_amount_week_diff_max_1,Fraud
3491,20.24,-418.9392176434506,-418.9392176434506,-418.9392176434506,1,-411.0461866575669,20.24,-411.0461866575669,29.24,20.24,20.24,-418.9392176434506,-418.9392176434506,-418.9392176434506,20.24,-411.0461866575669,-411.0461866575669,1,1,-418.9392176434506,0
3492,558.52,-1124.8094797991057,-768.9484352869013,-774.2384352869012,9,-18.75618665756696,104.12,-1166.6247466302675,104.12,558.52,66.12,-774.2384352869012,27.674041680164066,-373.0592176434506,412.53,-365.1661866575669,-758.4523733151339,7,6,-373.0592176434506,0
3493,289.07000000000005,-1743.8563102464084,-603.1984352869013,-172.5192176434506,9,-164.6261866575669,266.66,-1867.3609332878345,266.66,2822.1399999999994,266.66,-172.5192176434506,-172.5192176434506,-172.5192176434506,266.66,-164.6261866575669,-164.6261866575669,8,7,-172.5192176434506,0
3494,197.6,-241.57921764345062,-241.57921764345062,-1120.698607671638,4,-233.6861866575669,597.89,-233.6861866575669,597.89,217.85,316.32,-655.9084352869013,-241.57921764345062,-103.79508619236842,197.6,-114.96618665756692,-1127.2547466302674,4,3,-241.57921764345062,0
3495,19864.0,16676.505814794084,4075.641564713099,3953.4231294261976,6,2053.713813342433,5710.1399999999985,16413.710506739466,10305.11,19864.0,2477.0,3953.4231294261976,2100.1440416801643,2037.8207823565494,2485.0,2045.7138133424328,3984.9952533697333,6,3,2037.8207823565494,0
3496,93.45,-2026.1895624129238,-420.51921764345065,-420.51921764345065,4,-404.0661866575669,18.66,-2062.980933287835,18.66,93.45,18.66,-420.51921764345065,-392.8950861923684,-420.51921764345065,27.22,-412.6261866575669,-412.6261866575669,3,4,-420.51921764345065,0
3497,386.68,-9275.262788155915,-9275.262788155915,-11490.271568212287,2,-309.07618665756695,730.49,-9101.616106466472,730.49,386.68,169.86,-10060.83122344282,-316.96921764345063,-250.2550861923684,122.21,-261.4261866575669,-11345.523226411875,1,2,-316.96921764345063,0
3498,145.0,-294.1792176434506,-294.1792176434506,-294.1792176434506,1,-286.28618665756693,145.0,-286.28618665756693,145.0,145.0,145.0,-294.1792176434506,-294.1792176434506,-294.1792176434506,145.0,-286.28618665756693,-286.28618665756693,1,1,-294.1792176434506,0
3499,1852.12,992.8256961641812,1366.8207823565494,1366.8207823565494,11,1374.7138133424328,1806.0,989.547626684866,1806.0,1852.12,1806.0,1366.8207823565494,1366.8207823565494,1366.8207823565494,1806.0,1374.7138133424328,1374.7138133424328,12,6,1366.8207823565494,0
3500,269.42,-1394.8453483480234,-261.07921764345065,-261.07921764345065,8,-253.1861866575669,178.1,-1455.7247466302676,178.1,2489.8699999999994,178.1,-261.07921764345065,-261.07921764345065,-261.07921764345065,178.1,-253.1861866575669,-253.1861866575669,5,8,-261.07921764345065,0
3501,1118.8200000000004,-583.5736112501878,-1162.717652930352,-858.5584352869013,6,532.713813342433,19.8,-606.3247466302677,19.8,1118.8200000000004,9.9,-858.5584352869013,579.144041680164,-429.2792176434505,964.0,-421.3861866575669,-842.7723733151338,3,6,-429.2792176434505,0
3502,1685.61,-417.8345659914737,397.64156471309883,810.8207823565493,15,818.713813342433,1250.0,-470.8209332878348,1250.0,1725.51,1250.0,810.8207823565493,810.8207823565493,810.8207823565493,1250.0,818.713813342433,818.713813342433,15,13,810.8207823565493,0
3503,1975.39,-551.0387872134744,-322.3968705738024,-159.21765293035185,7,693.753813342433,1158.32,-612.3271199454018,1158.32,2004.54,1125.04,-159.21765293035185,685.8607823565494,685.8607823565494,1125.04,693.753813342433,-135.5385599727009,7,7,685.8607823565494,0
3504,53.13,-386.0492176434506,-386.0492176434506,-386.0492176434506,1,-378.15618665756693,53.13,-378.15618665756693,53.13,53.13,53.13,-386.0492176434506,-386.0492176434506,-386.0492176434506,53.13,-378.15618665756693,-378.15618665756693,1,1,-386.0492176434506,0
3505,12990.5,4519.529341680857,652.0586059220433,463.1488657168776,19,1739.7138133424328,1672.04,4364.776266848661,1672.04,13298.17,1362.46,-133.55921764345058,1786.1440416801638,977.6040416801641,2171.0,931.173813342433,378.1814400272992,18,18,-133.55921764345058,1
3506,563.26,-1193.4568705738022,-1193.4568705738022,-480.5184352869012,8,-72.30618665756691,397.84,-1161.8847466302675,452.38,563.26,358.98,-480.5184352869012,-80.1992176434506,-80.1992176434506,358.98,-72.30618665756691,-464.7323733151338,7,4,-80.1992176434506,0
3507,1073.92,-170.23026215565486,360.8207823565494,360.8207823565494,14,368.71381334243307,800.0,-219.93855997270083,1200.0,1337.92,800.0,360.8207823565494,360.8207823565494,360.8207823565494,800.0,368.71381334243307,368.71381334243307,12,9,360.8207823565494,0
3508,2589.01,1710.6515647130987,1710.6515647130987,2872.712174684912,5,1068.713813342433,5030.480000000001,1726.437626684866,5499.240000000002,2589.01,1500.0,2768.2723470696483,1060.8207823565494,1060.8207823565494,1500.0,1068.713813342433,2874.049066712165,5,2,1060.8207823565494,0
3509,427.6,-9673.522005799368,-9673.522005799368,-11888.530785855739,2,-309.07618665756695,771.41,-9491.98229312404,771.41,427.6,169.86,-10459.090441086268,-316.96921764345063,-250.2550861923684,122.21,-261.4261866575669,-11735.889413069443,1,2,-316.96921764345063,0
3510,590.08,-1605.8160882172529,-1605.8160882172529,-1528.9094797991056,9,-72.30618665756691,154.42,-1566.3509332878348,326.26,590.08,94.94,-756.5984352869012,-80.1992176434506,-344.2392176434506,358.98,-336.34618665756693,-1570.7247466302679,8,5,-344.2392176434506,0
3511,2083.11,784.6364785207304,221.4415647130989,-415.7792176434505,5,645.1138133424331,23.4,789.2514400272992,23.4,2083.11,23.4,-415.7792176434505,637.2207823565495,-415.7792176434505,1076.4,-407.8861866575669,-407.8861866575669,4,4,-415.7792176434505,0
3512,433.52,-10106.781223442817,-10106.781223442817,-12321.790003499187,2,-309.07618665756695,777.3299999999998,-9917.348479781607,777.3299999999998,433.52,169.86,-10892.349658729718,-316.96921764345063,-250.2550861923684,122.21,-261.4261866575669,-12161.25559972701,1,2,-316.96921764345063,0
3513,341.5,-97.67921764345058,-97.67921764345058,-97.67921764345058,6,-89.78618665756693,341.5,-89.78618665756693,341.5,341.5,341.5,-97.67921764345058,-97.67921764345058,-97.67921764345058,341.5,-89.78618665756693,-89.78618665756693,6,2,-97.67921764345058,0
3514,290.0,-149.17921764345058,-149.17921764345058,-149.17921764345058,4,-141.2861866575669,290.0,-141.2861866575669,290.0,290.0,290.0,-149.17921764345058,-149.17921764345058,-149.17921764345058,290.0,-141.2861866575669,-141.2861866575669,4,2,-149.17921764345058,0
3515,1260.0,-14302.618126300149,-9296.122005799367,-14652.474084619986,1,-396.28618665756693,1295.0,-14266.302719672418,1295.0,1260.0,35.0,-9296.122005799367,-385.1150861923684,-349.8559583198359,35.0,-396.28618665756693,-14662.588906329986,1,1,-404.1792176434506,0
3516,657.33,218.15078235654946,218.15078235654946,218.15078235654946,5,226.04381334243308,657.33,226.04381334243308,657.33,657.33,657.33,218.15078235654946,218.15078235654946,218.15078235654946,657.33,226.04381334243308,226.04381334243308,5,4,218.15078235654946,0
3517,481.3,42.1207823565494,42.1207823565494,941.2615647130988,4,50.01381334243308,1819.62,50.01381334243308,1819.62,481.3,1338.32,941.2615647130988,42.1207823565494,899.1407823565494,481.3,907.0338133424331,957.047626684866,5,4,899.1407823565494,0
3518,1295.0,-14706.797343943601,-9700.301223442817,-15056.653302263436,1,-396.28618665756693,1330.0,-14662.588906329986,1330.0,1295.0,35.0,-9700.301223442817,-385.1150861923684,-349.8559583198359,35.0,-396.28618665756693,-15058.875092987551,1,1,-404.1792176434506,0
3519,257.67,-1040.8035214792696,-654.6884352869013,-654.6884352869013,5,-305.11618665756686,223.67,-1036.188559972701,223.67,257.67,126.17,-654.6884352869013,-313.0092176434506,-313.0092176434506,126.17,-305.11618665756686,-638.9023733151339,5,4,-313.0092176434506,0
3520,634.52,-2000.5553058607034,-2000.5553058607034,-770.4143038358189,10,-72.30618665756691,88.88,-1953.1971199454017,321.13,634.52,44.44,-394.7392176434506,-80.1992176434506,-375.6750861923684,358.98,-386.84618665756693,-773.6923733151339,9,6,-394.7392176434506,0
3521,643.0,203.82078235654942,203.82078235654942,203.82078235654942,6,211.7138133424331,643.0,211.7138133424331,643.0,1094.75,643.0,203.82078235654942,203.82078235654942,203.82078235654942,643.0,211.7138133424331,211.7138133424331,6,6,203.82078235654942,0
3522,22341.0,18714.326597150637,6113.462347069649,5991.243911782746,6,2053.713813342433,8187.1399999999985,18459.4243200819,12782.11,22341.0,2477.0,5991.243911782746,2100.1440416801643,2037.8207823565494,2485.0,2045.7138133424328,6030.709066712166,6,3,2037.8207823565494,0
3523,2343.29,223.65043758707588,123.48078235654935,123.48078235654935,13,669.453813342433,562.66,186.8590667121653,562.66,3041.71,562.66,123.48078235654935,680.6249138076316,123.48078235654935,1100.74,131.37381334243304,131.37381334243304,16,8,123.48078235654935,0
3524,315.15,-124.02921764345064,-124.02921764345064,-124.02921764345064,3,-116.13618665756695,315.15,-116.13618665756695,315.15,862.35,315.15,-124.02921764345064,-124.02921764345064,-124.02921764345064,315.15,-116.13618665756695,-116.13618665756695,4,3,-124.02921764345064,0
3525,209.17,-230.00921764345063,-230.00921764345063,-230.00921764345063,1,-222.1161866575669,209.17,-222.1161866575669,209.17,209.17,209.17,-230.00921764345063,-230.00921764345063,-230.00921764345063,209.17,-222.1161866575669,-222.1161866575669,1,1,-230.00921764345063,0
3526,1330.0,-15110.976561587051,-10104.480441086269,-15460.832519906888,1,-396.28618665756693,1365.0,-15058.875092987551,1365.0,1330.0,35.0,-10104.480441086269,-385.1150861923684,-349.8559583198359,35.0,-396.28618665756693,-15455.161279645119,1,1,-404.1792176434506,0
3527,1365.0,-15515.155779230501,-10508.659658729715,-15865.011737550338,1,-396.28618665756693,1400.0,-15455.161279645119,1400.0,1365.0,35.0,-10508.659658729715,-385.1150861923684,-349.8559583198359,35.0,-396.28618665756693,-15851.447466302689,1,1,-404.1792176434506,0
3528,2215.25,586.2437795245091,-189.17921764345058,-200.06439360673718,9,408.71381334243307,1063.15,490.1052533697323,1214.23,2215.25,548.16,-363.36843528690116,455.1440416801641,163.30404168016406,840.0,116.87381334243305,-230.7085599727008,8,5,-174.18921764345058,0
3529,178.22,-260.95921764345064,-260.95921764345064,-294.98843528690134,2,-253.0661866575669,583.37,-253.0661866575669,583.37,178.22,405.15,-294.98843528690134,-260.95921764345064,-34.02921764345064,178.22,-26.13618665756695,-279.20237331513385,2,2,-34.02921764345064,0
3530,216.06,-223.11921764345058,-223.11921764345058,-223.11921764345058,6,-215.2261866575669,216.06,-215.2261866575669,216.06,216.06,216.06,-223.11921764345058,-223.11921764345058,-223.11921764345058,216.06,-215.2261866575669,-215.2261866575669,7,4,-223.11921764345058,0
3531,434.12,-10545.360441086266,-10545.360441086266,-12760.369221142639,2,-309.07618665756695,777.93,-10348.034666439176,777.93,434.12,169.86,-11330.92887637317,-316.96921764345063,-250.2550861923684,122.21,-261.4261866575669,-12591.941786384576,1,2,-316.96921764345063,0
3532,460.59,-818.8193900281874,-396.14921764345064,-2957.880958851701,4,-173.48618665756692,1614.8,-833.2685599727008,5607.3499999999985,460.59,341.07,-1058.0176529303515,-162.31508619236837,-43.78595831983591,257.8,-90.21618665756692,-3129.348053233236,4,4,-291.8792176434506,0
3533,435.51,-10983.149658729715,-10983.149658729715,-13198.158438786091,2,-309.07618665756695,779.3199999999998,-10777.93085309674,779.3199999999998,435.51,169.86,-11768.718094016618,-316.96921764345063,-250.2550861923684,122.21,-261.4261866575669,-13021.837973042144,1,2,-316.96921764345063,0
3534,1400.0,-15919.33499687395,-10912.838876373167,-16269.190955193786,1,-396.28618665756693,1435.0,-15851.447466302689,1435.0,1400.0,35.0,-10912.838876373167,-385.1150861923684,-349.8559583198359,35.0,-396.28618665756693,-16247.733652960256,1,1,-404.1792176434506,0
3535,1223.79,399.7548240367134,497.3307823565494,668.2967766924688,4,505.2238133424331,3487.13,361.2176266848661,6361.03,1223.79,1014.02,497.3307823565494,497.3307823565494,593.9049138076316,936.51,582.733813342433,468.1266933970314,4,4,497.3307823565494,0
3536,1497.61,-1009.754655762392,-682.0476529303519,-95.17921764345058,23,368.21381334243307,344.0,-1090.1071199454016,344.0,2008.11,344.0,-95.17921764345058,414.6440416801641,-95.17921764345058,799.5,-87.28618665756693,-87.28618665756693,21,14,-95.17921764345058,0
3537,324.98,-499.0551759632865,-194.17921764345058,-194.17921764345058,5,-186.2861866575669,245.0,-537.5923733151338,245.0,1169.98,245.0,-194.17921764345058,-194.17921764345058,-194.17921764345058,245.0,-186.2861866575669,-186.2861866575669,5,5,-194.17921764345058,0
3538,438.28,-11419.558876373168,-11419.558876373168,-13634.56765642954,2,-309.07618665756695,782.0899999999998,-11206.447039754308,782.0899999999998,438.28,169.86,-12205.127311660071,-316.96921764345063,-250.2550861923684,122.21,-261.4261866575669,-13450.354159699711,1,2,-316.96921764345063,0
3539,446.7,-11850.318094016618,-11850.318094016618,-14065.32687407299,2,-309.07618665756695,790.5099999999999,-11629.313226411876,790.5099999999999,446.7,169.86,-12635.88652930352,-316.96921764345063,-250.2550861923684,122.21,-261.4261866575669,-13873.22034635728,1,2,-316.96921764345063,0
3540,821.66,-1211.266310246409,-751.3084352869013,-408.1792176434506,24,-66.4361866575669,31.0,-1334.7709332878344,31.0,1914.93,31.0,-408.1792176434506,-20.005958319835887,-408.1792176434506,364.85,-400.28618665756693,-400.28618665756693,22,15,-408.1792176434506,0
3541,101.2,-777.1584352869013,-777.1584352869013,-777.1584352869013,1,-350.3261866575669,101.2,-761.3723733151338,110.2,101.2,80.96,-777.1584352869013,-358.21921764345063,-358.21921764345063,80.96,-350.3261866575669,-761.3723733151338,1,1,-358.21921764345063,0
3542,895.0,455.8207823565494,455.8207823565494,455.8207823565494,2,463.71381334243307,895.0,463.71381334243307,895.0,895.0,895.0,455.8207823565494,455.8207823565494,455.8207823565494,895.0,463.71381334243307,463.71381334243307,1,1,455.8207823565494,0
3543,175.51,-1142.0276529303521,-1142.0276529303521,-751.8884352869012,4,-317.97618665756687,126.47,-1118.348559972701,128.44,175.51,113.31,-751.8884352869012,-325.8692176434506,-325.8692176434506,113.31,-317.97618665756687,-736.1023733151338,5,3,-325.8692176434506,0
3544,249.3,-1030.1093900281874,-394.1792176434506,-394.1792176434506,16,-304.92618665756686,45.0,-1044.5585599727008,45.0,1149.84,45.0,-394.1792176434506,-293.75508619236837,-394.1792176434506,126.36,-386.28618665756693,-386.28618665756693,10,6,-394.1792176434506,0
3545,453.3,-12282.897311660068,-12282.897311660068,-14497.90609171644,2,-309.07618665756695,797.1099999999999,-12053.999413069443,797.1099999999999,453.3,169.86,-13068.46574694697,-316.96921764345063,-250.2550861923684,122.21,-261.4261866575669,-14297.906533014846,1,2,-316.96921764345063,0
3546,49.5,-389.6792176434506,-389.6792176434506,-1136.2653483480233,2,-381.78618665756693,528.0,-381.78618665756693,528.0,49.5,445.5,-389.6792176434506,-389.6792176434506,25.384913807631623,49.5,14.21381334243307,-1197.1447466302675,2,2,-389.6792176434506,0
3547,288.34,-535.6951759632866,-280.78921764345057,-280.78921764345057,5,-272.8961866575669,158.39,-574.2323733151337,158.39,288.34,158.39,-280.78921764345057,-254.9059583198359,-280.78921764345057,158.39,-272.8961866575669,-272.8961866575669,4,3,-280.78921764345057,0
3548,1435.0,-16323.5142145174,-11317.018094016616,-16673.370172837236,1,-396.28618665756693,1470.0,-16247.733652960256,1470.0,1435.0,35.0,-11317.018094016616,-385.1150861923684,-349.8559583198359,35.0,-396.28618665756693,-16644.019839617824,1,1,-404.1792176434506,0
3549,449.61,-1288.0427391227204,-901.927652930352,-901.927652930352,5,-239.3461866575669,415.61,-1275.5347466302678,415.61,449.61,191.94,-901.927652930352,-247.23921764345062,-247.23921764345062,191.94,-239.3461866575669,-878.2485599727008,5,4,-247.23921764345062,0
3550,258.68,-600.614303835819,-376.4992176434506,-1049.2511342831224,4,-235.2861866575669,159.64,-603.8923733151339,418.72,258.68,62.68,-376.4992176434506,-224.11508619236838,-333.0759583198359,196.0,-368.6061866575669,-1134.2185599727009,4,2,-376.4992176434506,0
3551,1470.0,-16727.69343216085,-11721.197311660067,-17077.549390480686,1,-396.28618665756693,1505.0,-16644.019839617824,1505.0,1470.0,35.0,-11721.197311660067,-385.1150861923684,-349.8559583198359,35.0,-396.28618665756693,-17040.30602627539,1,1,-404.1792176434506,0
3552,263.9,-175.27921764345064,-175.27921764345064,-175.27921764345064,9,-167.38618665756698,263.9,-167.38618665756698,263.9,1207.98,263.9,-175.27921764345064,-175.27921764345064,-175.27921764345064,263.9,-167.38618665756698,-167.38618665756698,10,6,-175.27921764345064,0
3553,3489.51,562.0302580452396,1868.1023470696482,-388.35843528690117,14,2067.713813342433,490.0,470.50669339703165,490.0,6711.74,245.0,-388.35843528690117,2059.8207823565494,-194.17921764345058,2499.0,-186.2861866575669,-372.5723733151338,13,12,-194.17921764345058,0
3554,300.0,-139.17921764345058,-139.17921764345058,-139.17921764345058,2,-131.28618665756693,300.0,-131.28618665756693,300.0,300.0,300.0,-139.17921764345058,-139.17921764345058,-139.17921764345058,300.0,-131.28618665756693,-131.28618665756693,2,1,-139.17921764345058,0
3555,37.5,-401.6792176434506,-401.6792176434506,-401.6792176434506,7,-393.78618665756693,37.5,-393.78618665756693,37.5,52.5,37.5,-401.6792176434506,-401.6792176434506,-401.6792176434506,37.5,-393.78618665756693,-393.78618665756693,7,4,-401.6792176434506,0
3556,2153.140000000001,415.4872608772798,-147.70765293035168,-707.9795624129242,5,645.1138133424331,1411.66,427.99525336973227,2431.28,2153.140000000001,983.31,-369.14921764345064,637.2207823565495,563.1949138076316,1076.4,552.023813342433,-744.7709332878346,4,4,-369.14921764345064,0
3557,461.2,-12714.17652930352,-12714.17652930352,-14929.185309359893,2,-309.07618665756695,805.0099999999999,-12477.38559972701,805.0099999999999,461.2,169.86,-13499.74496459042,-316.96921764345063,-250.2550861923684,122.21,-261.4261866575669,-14721.292719672412,1,2,-316.96921764345063,0
